,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,GIBANJE SVOBODA,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,SLOVENSKA DEMOKRATSKA STRANKA - SDS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,VESNA - ZELENA STRANKA,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE - DeSUS in DOBRA DRŽAVA,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,SLOVENSKA LJUDSKA STRANKA - SLS,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,LEVICA,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,ZELENI SLOVENIJE,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,SOCIALNI DEMOKRATI - SD,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,DRŽAVLJANSKO GIBANJE RESNI.CA,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,"NIČ OD TEGA, STRANKA PRILAGOJENA VSAKEMU, UTEMELJITELJICA NIČODTEGAIZMA, KI ZDRUŽUJE...",Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142
0,Volilna enota,Volilni_Okraj,ID Volišča,Volišče,Št. volilnih upr.,Udeležba,Odstotek udeležbe,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,SVOBODA- št. glasov,SVOBODA- odstotek,SVOBODA- št. pref. glasov,Irena Joveva - št. pref. glasov,Matej Grah - št. pref. glasov,Janja Sluga - št. pref. glasov,Jure Leben - št. pref. glasov,Tamara Vonta - št. pref. glasov,Marjan Šarec - št. pref. glasov,Maša Kociper - št. pref. glasov,Vojko Volk - št. pref. glasov,Uroš Brežan - št. pref. glasov,SDS- št. glasov,SDS- odstotek,SDS- št. pref. glasov,Romana Tomc - št. pref. glasov,dr. Milan Zver - št. pref. glasov,Aleš Hojs - št. pref. glasov,Franc Breznik - št. pref. glasov,mag. Branko Grims - št. pref. glasov,Franc Kangler - št. pref. glasov,Alenka Forte - št. pref. glasov,Karin Planinšek - št. pref. glasov,Zala Tomašič - št. pref. glasov,VESNA- št. glasov,VESNA- odstotek,VESNA- št. pref. glasov,Vladimir Prebilič - št. pref. glasov,Urša (Urška) Zgojznik - št. pref. glasov,Klemen Belhar - št. pref. glasov,Marike Grubar - št. pref. glasov,Uroš Macerl - št. pref. glasov,Andreja Marolt - št. pref. glasov,Ibrahim Nouhoum - št. pref. glasov, - št. pref. glasov,Saša Fras - št. pref. glasov,DESUS IN DD- št. glasov,DESUS IN DD- odstotek,DESUS IN DD- št. pref. glasov,Uroš Lipušček - št. pref. glasov,Doroteja Novak Gosarič - št. pref. glasov,Anton Balažek - št. pref. glasov,Darinka Mravljak - št. pref. glasov,Drago Bulc - št. pref. glasov,Saša Pavček - št. pref. glasov,Stojan Lipolt - št. pref. glasov,Natalija Tripković - št. pref. glasov,Bogomir Kovač - št. pref. glasov,SLS- št. glasov,SLS- odstotek,SLS- št. pref. glasov,Peter Gregorčič - št. pref. glasov,Nina Strah - št. pref. glasov,Franc Bogovič - št. pref. glasov,Sara Ahlin Doljak - št. pref. glasov,Franc Pukšič - št. pref. glasov,Mija (Marija) Aleš - št. pref. glasov,Aljaž Barlič - št. pref. glasov,Kaja Galič - št. pref. glasov,Marko Balažic - št. pref. glasov,NSi- št. glasov,NSi- odstotek,NSi- št. pref. glasov,Matej Tonin - št. pref. glasov,Katja Berk Bevc - št. pref. glasov,David Klobasa - št. pref. glasov,Mojca Erjavec - št. pref. glasov,Mojca Sojar - št. pref. glasov,Janez Cigler Kralj - št. pref. glasov,Vida Čadonič Špelič - št. pref. glasov,Jernej Vrtovec - št. pref. glasov,Ljudmila Novak - št. pref. glasov,LEVICA- št. glasov,LEVICA- odstotek,LEVICA- št. pref. glasov,Nataša Sukič - št. pref. glasov,Dan Juvan - št. pref. glasov,Katja Sluga - št. pref. glasov,Fahir Gutić - št. pref. glasov,Zdenka Badovinac - št. pref. glasov,dr. Luka Omladič - št. pref. glasov,dr. Svetlana Slapšak - št. pref. glasov,Tarra Stermšek Kristan - št. pref. glasov,Luka Mesec - št. pref. glasov,ZELENI- št. glasov,ZELENI- odstotek,ZELENI- št. pref. glasov,Klemen Grošelj - št. pref. glasov,Nada Pavšer - št. pref. glasov,Bogomil Knavs - št. pref. glasov,Vesna Lavtižar - št. pref. glasov,Milan Gabrovec - št. pref. glasov,Valerija Korošec - št. pref. glasov,Renato Volker - št. pref. glasov,Mojca Šetinc Pašek - št. pref. glasov,Aleksander Merlo - št. pref. glasov,SD- št. glasov,SD- odstotek,SD- št. pref. glasov,Matjaž Nemec - št. pref. glasov,Mojca Kleva Kekuš - št. pref. glasov,Aleksander Jevšek - št. pref. glasov,Lucija Karnelutti - št. pref. glasov,Matevž Frangež - št. pref. glasov,Aleksandra Vasiljević - št. pref. glasov,Primož Brvar - št. pref. glasov,Neva Grašič - št. pref. glasov,Milan Brglez - št. pref. glasov,RESNI.CA- št. glasov,RESNI.CA- odstotek,RESNI.CA- št. pref. glasov,Zoran Stevanović - št. pref. glasov,Polonca Frelih - št. pref. glasov,Sabina Senčar - št. pref. glasov,Bojan Potočnik - št. pref. glasov,Neven Polajnar - št. pref. glasov,Tanja Đurić Ribič - št. pref. glasov,Katja Kokot - št. pref. glasov,Stanko Pušenjak - št. pref. glasov,Branko Gradišnik - št. pref. glasov,NOT- št. glasov,NOT- odstotek,NOT- št. pref. glasov,Violeta Tomić - št. pref. glasov,Darko Hribar - št. pref. glasov,Tjaša Zorc Rupnik - št. pref. glasov,Janez Stariha - št. pref. glasov,Alenka Pečnik - št. pref. glasov,Gregor Jankovič - št. pref. glasov,Amadeja Kugl - št. pref. glasov,dr. Tomaž Makovec - št. pref. glasov,Alberto Avguštinčič - št. pref. glasov
1,VE 1000 - KRANJ,VO 1000 - KRANJ,9701000,OMNIA od: 1000,0,0,0.0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2,VE 1000 - KRANJ,VO 1000 - KRANJ,9971000,Po pošti v Sloveniji VKVE,0,17,0.0,17,17,0,1.0,3,0.176471,1,0,0,0,0,0,0,0,1,0,9,0.529412,7,3,0,0,0,3,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.058824,0,0,0,0,0,0,0,0,0,0,1,0.058824,1,1,0,0,0,0,0,0,0,0,1,0.058824,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.117647,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
3,VE 1000 - KRANJ,VO 1000 - KRANJ,9981000,Po pošti v tujini VKVE,0,0,0.0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
4,VE 1000 - KRANJ,VO 1001 - JESENICE,1,"Vrtec Rateče, Rateče 18, Rateče",544,273,0.5018,273,260,13,1.0,72,0.276923,58,42,2,2,2,2,7,1,0,0,82,0.315385,61,26,6,1,0,9,2,1,4,12,23,0.088462,18,14,1,1,0,1,0,1,0,0,5,0.019231,4,4,0,0,0,0,0,0,0,0,23,0.088462,23,19,0,1,1,0,0,0,1,1,18,0.069231,13,5,0,0,0,0,2,2,1,3,14,0.053846,12,4,0,0,0,0,2,2,0,4,1,0.003846,0,0,0,0,0,0,0,0,0,0,15,0.057692,11,7,0,0,1,0,0,0,0,3,6,0.023077,5,3,1,1,0,0,0,0,0,0,1,0.003846,1,1,0,0,0,0,0,0,0,0
5,VE 1000 - KRANJ,VO 1001 - JESENICE,2,"KS Podkoren, Podkoren 15, Podkoren",339,163,0.4808,163,160,3,1.0,35,0.21875,30,25,2,0,2,1,0,0,0,0,56,0.35,41,23,8,1,0,1,1,0,0,7,10,0.0625,9,7,0,0,0,2,0,0,0,0,2,0.0125,2,1,0,0,0,0,1,0,0,0,12,0.075,8,6,0,1,0,0,0,0,1,0,12,0.075,7,4,0,0,0,0,0,0,0,3,2,0.0125,2,1,0,1,0,0,0,0,0,0,5,0.03125,4,4,0,0,0,0,0,0,0,0,14,0.0875,11,9,0,0,1,0,0,0,0,1,11,0.06875,8,7,0,0,0,0,1,0,0,0,1,0.00625,0,0,0,0,0,0,0,0,0,0
6,VE 1000 - KRANJ,VO 1001 - JESENICE,3,"Občina Kr.Gora, Kolodvorska ul.1b, Kr. Gora",631,223,0.3534,223,215,8,1.0,50,0.232558,36,25,3,3,2,2,1,0,0,0,62,0.288372,55,29,7,4,7,0,0,1,2,5,20,0.093023,19,14,1,0,0,3,0,1,0,0,8,0.037209,7,4,0,0,1,0,1,0,0,1,17,0.07907,14,12,0,1,1,0,0,0,0,0,19,0.088372,16,3,0,0,0,0,0,2,0,11,5,0.023256,5,1,0,1,0,0,0,1,0,2,6,0.027907,6,3,0,0,2,1,0,0,0,0,13,0.060465,8,3,0,0,0,0,0,0,0,5,8,0.037209,6,4,0,1,0,0,0,0,0,1,7,0.032558,4,2,0,1,0,0,0,0,0,1
7,VE 1000 - KRANJ,VO 1001 - JESENICE,4,"OŠ Kr. Gora, Koroška ul. 12, Kr. Gora",617,227,0.3679,227,215,12,1.0,51,0.237209,47,35,6,2,2,1,1,0,0,0,49,0.227907,38,14,8,1,2,2,0,1,2,8,28,0.130233,23,22,1,0,0,0,0,0,0,0,5,0.023256,5,4,0,0,0,1,0,0,0,0,20,0.093023,18,16,1,1,0,0,0,0,0,0,15,0.069767,15,0,0,2,0,0,2,1,1,9,13,0.060465,6,2,0,0,0,0,0,1,0,3,4,0.018605,4,3,0,0,0,0,0,0,1,0,17,0.07907,13,9,0,0,1,0,0,0,0,3,10,0.046512,8,8,0,0,0,0,0,0,0,0,3,0.013953,0,0,0,0,0,0,0,0,0,0
8,VE 1000 - KRANJ,VO 1001 - JESENICE,5,"GD Gozd Martuljek, Zg. Rute 85, Gozd Martuljek",582,248,0.4261,248,232,16,1.0,53,0.228448,36,20,2,3,4,3,2,1,0,1,66,0.284483,50,27,1,5,1,2,0,1,3,10,40,0.172414,34,29,1,0,1,1,1,1,0,0,9,0.038793,8,8,0,0,0,0,0,0,0,0,14,0.060345,13,11,1,0,0,0,0,0,0,1,10,0.043103,8,3,0,0,0,0,3,0,0,2,6,0.025862,4,2,0,1,0,0,0,0,0,1,7,0.030172,5,2,1,0,2,0,0,0,0,0,12,0.051724,7,3,0,0,0,0,0,0,0,4,11,0.047414,8,1,1,4,0,0,2,0,0,0,4,0.017241,1,1,0,0,0,0,0,0,0,0
9,VE 1000 - KRANJ,VO 1001 - JESENICE,6,"KD Dovje, Dovje 109, Dovje",510,213,0.4176,213,197,16,1.0,40,0.203046,28,22,2,1,0,1,1,1,0,0,73,0.370558,53,25,6,6,0,3,1,0,0,12,13,0.06599,12,10,0,0,0,2,0,0,0,0,4,0.020305,4,4,0,0,0,0,0,0,0,0,20,0.101523,18,11,2,2,0,0,0,3,0,0,7,0.035533,5,3,0,0,0,0,0,0,0,2,7,0.035533,3,0,0,0,0,0,0,1,0,2,2,0.010152,0,0,0,0,0,0,0,0,0,0,15,0.076142,12,7,0,0,0,0,0,0,0,5,6,0.030457,5,4,0,0,0,0,1,0,0,0,10,0.050761,7,6,0,0,0,1,0,0,0,0
10,VE 1000 - KRANJ,VO 1001 - JESENICE,7,"OŠ 16.december Mojstrana ,Ul. A. Rabiča 7",1033,394,0.3814,394,374,20,1.0,119,0.318182,84,69,1,0,6,1,4,1,0,2,115,0.307487,79,33,10,10,3,4,3,1,2,13,33,0.088235,29,24,2,2,0,0,1,0,0,0,7,0.018717,5,3,0,0,0,0,1,0,1,0,24,0.064171,20,16,0,0,0,0,1,0,1,2,15,0.040107,15,6,1,0,0,0,1,2,0,5,16,0.042781,15,4,2,1,0,0,0,0,0,8,5,0.013369,4,3,0,0,0,0,0,0,1,0,25,0.066845,23,19,0,0,0,0,0,0,0,4,7,0.018717,6,6,0,0,0,0,0,0,0,0,8,0.02139,7,7,0,0,0,0,0,0,0,0
11,VE 1000 - KRANJ,VO 1001 - JESENICE,8,"Stara gostilna Psnak, Zg. Radovna 17, Zg .Radovna",52,29,0.5577,29,29,0,1.0,5,0.172414,4,3,0,0,1,0,0,0,0,0,10,0.344828,9,6,0,1,0,0,0,0,2,0,1,0.034483,0,0,0,0,0,0,0,0,0,0,4,0.137931,3,1,0,2,0,0,0,0,0,0,3,0.103448,3,2,0,1,0,0,0,0,0,0,2,0.068966,2,0,0,0,0,0,0,0,0,2,1,0.034483,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.068966,2,0,0,0,0,0,0,0,0,2,1,0.034483,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
12,VE 1000 - KRANJ,VO 1001 - JESENICE,9,"PGD Hrušica, Hrušica13, Hrušica",228,86,0.3772,86,81,5,1.0,30,0.37037,25,19,0,1,0,1,2,0,2,0,21,0.259259,19,7,3,0,0,6,0,0,0,3,5,0.061728,3,0,0,0,0,2,0,1,0,0,5,0.061728,4,4,0,0,0,0,0,0,0,0,3,0.037037,2,2,0,0,0,0,0,0,0,0,2,0.024691,2,2,0,0,0,0,0,0,0,0,1,0.012346,0,0,0,0,0,0,0,0,0,0,4,0.049383,1,1,0,0,0,0,0,0,0,0,4,0.049383,3,1,0,0,0,0,0,0,0,2,4,0.049383,4,3,0,0,0,0,0,0,1,0,2,0.024691,2,2,0,0,0,0,0,0,0,0
13,VE 1000 - KRANJ,VO 1001 - JESENICE,10,"KD Hrušica, Hrušica 55A, Hrušica ",1038,404,0.3892,404,381,23,1.0,102,0.267717,87,76,0,0,1,1,6,1,0,2,108,0.283465,84,50,5,6,1,9,1,0,1,11,41,0.107612,36,36,0,0,0,0,0,0,0,0,4,0.010499,3,3,0,0,0,0,0,0,0,0,28,0.073491,25,23,1,0,0,0,0,0,1,0,15,0.03937,10,2,0,1,0,0,0,1,1,5,19,0.049869,16,10,0,1,0,0,0,1,0,4,3,0.007874,2,1,0,0,1,0,0,0,0,0,36,0.094488,30,20,0,0,5,0,0,0,0,5,19,0.049869,15,12,1,0,0,0,1,0,1,0,6,0.015748,4,3,0,0,0,0,0,0,1,0
14,VE 1000 - KRANJ,VO 1001 - JESENICE,11,"KS Pl. pod Golico,Pl. pod Golico 31,Pl.pod Golico",334,157,0.4701,157,141,16,1.0,28,0.198582,19,18,0,0,0,1,0,0,0,0,56,0.397163,41,15,2,7,0,5,0,0,1,11,7,0.049645,6,5,0,0,0,0,1,0,0,0,3,0.021277,3,3,0,0,0,0,0,0,0,0,13,0.092199,12,10,0,1,0,0,1,0,0,0,18,0.12766,13,2,1,1,0,0,3,2,0,4,3,0.021277,2,2,0,0,0,0,0,0,0,0,1,0.007092,0,0,0,0,0,0,0,0,0,0,4,0.028369,3,1,0,0,0,0,0,1,0,1,3,0.021277,3,3,0,0,0,0,0,0,0,0,5,0.035461,2,2,0,0,0,0,0,0,0,0
15,VE 1000 - KRANJ,VO 1001 - JESENICE,12,"Hiša Klinar Štefan, Plavški Rovt 14, Plavški Rovt",71,25,0.3521,25,23,2,1.0,1,0.043478,0,0,0,0,0,0,0,0,0,0,7,0.304348,6,2,0,0,0,0,0,0,0,4,3,0.130435,3,3,0,0,0,0,0,0,0,0,2,0.086957,1,1,0,0,0,0,0,0,0,0,3,0.130435,2,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0.217391,3,3,0,0,0,0,0,0,0,0,1,0.043478,1,0,0,1,0,0,0,0,0,0,1,0.043478,0,0,0,0,0,0,0,0,0,0
16,VE 1000 - KRANJ,VO 1001 - JESENICE,13,"DU dr.F.Bergelja,stavba C,Ul. S.Bokala 4,Jesenice",572,175,0.3059,175,163,12,1.0,59,0.361963,53,46,0,0,2,0,4,1,0,0,41,0.251534,37,12,1,5,0,5,1,1,0,12,15,0.092025,12,8,1,0,0,0,0,3,0,0,2,0.01227,2,1,0,0,0,0,0,0,0,1,5,0.030675,4,4,0,0,0,0,0,0,0,0,5,0.030675,1,0,0,0,0,0,1,0,0,0,6,0.03681,5,2,0,0,0,0,0,0,0,3,2,0.01227,2,1,0,0,1,0,0,0,0,0,21,0.128834,19,16,0,0,0,0,0,0,0,3,6,0.03681,6,5,0,1,0,0,0,0,0,0,1,0.006135,1,1,0,0,0,0,0,0,0,0
17,VE 1000 - KRANJ,VO 1001 - JESENICE,14,"Zdravstveni dom, C. m.Tita 78, Jesenice",1017,295,0.2901,295,278,17,1.0,96,0.345324,90,73,3,3,0,3,6,1,0,1,73,0.26259,59,32,0,3,1,4,1,1,3,14,17,0.061151,16,14,0,2,0,0,0,0,0,0,8,0.028777,7,5,0,0,0,0,1,0,0,1,6,0.021583,5,5,0,0,0,0,0,0,0,0,11,0.039568,10,3,0,0,0,0,0,0,1,6,18,0.064748,13,6,0,1,3,0,0,0,0,3,7,0.02518,3,3,0,0,0,0,0,0,0,0,15,0.053957,14,10,0,0,0,1,0,0,0,3,19,0.068345,14,13,0,1,0,0,0,0,0,0,8,0.028777,6,3,0,1,0,1,0,0,1,0
18,VE 1000 - KRANJ,VO 1001 - JESENICE,15,"OŠ T. Čufar, C. C. Tavčarja 21,  Jesenice",1185,321,0.2709,320,292,28,1.0,100,0.342466,82,69,2,0,2,3,5,1,0,0,77,0.263699,59,20,6,7,0,9,1,0,4,12,17,0.058219,14,13,1,0,0,0,0,0,0,0,10,0.034247,6,5,0,0,0,0,0,0,0,1,7,0.023973,7,7,0,0,0,0,0,0,0,0,7,0.023973,7,6,0,0,0,0,0,0,0,1,30,0.10274,25,5,0,1,13,0,0,0,0,6,5,0.017123,3,3,0,0,0,0,0,0,0,0,7,0.023973,5,4,0,0,0,0,0,0,0,1,25,0.085616,22,17,2,1,0,0,0,1,1,0,7,0.023973,5,4,0,0,0,1,0,0,0,0
19,VE 1000 - KRANJ,VO 1001 - JESENICE,16,"JEKO d.o.o., C. m. Tita 51, Jesenice",1169,344,0.2943,344,323,21,1.0,128,0.396285,116,91,1,2,3,5,5,5,3,1,78,0.241486,61,26,2,7,0,7,2,1,2,14,20,0.06192,15,14,0,0,0,1,0,0,0,0,9,0.027864,9,8,0,0,0,0,1,0,0,0,8,0.024768,7,7,0,0,0,0,0,0,0,0,12,0.037152,10,4,0,0,0,0,0,0,0,6,21,0.065015,18,7,0,2,3,0,0,0,0,6,1,0.003096,0,0,0,0,0,0,0,0,0,0,25,0.077399,20,11,2,1,4,0,1,0,0,1,17,0.052632,13,12,1,0,0,0,0,0,0,0,4,0.012384,3,2,1,0,0,0,0,0,0,0
20,VE 1000 - KRANJ,VO 1001 - JESENICE,17,"Vrtec A.Ocepek, C. C. Tavčarja 3A, Jesenice",1068,325,0.3043,325,306,19,1.0,144,0.470588,29,17,1,1,0,2,6,2,0,0,58,0.189542,39,16,5,4,2,5,0,0,1,6,20,0.065359,18,17,1,0,0,0,0,0,0,0,6,0.019608,4,3,0,0,0,0,1,0,0,0,8,0.026144,8,8,0,0,0,0,0,0,0,0,9,0.029412,9,4,0,0,1,0,2,0,0,2,9,0.029412,7,0,0,1,1,0,0,1,0,4,2,0.006536,0,0,0,0,0,0,0,0,0,0,24,0.078431,20,15,1,0,2,0,0,0,0,2,23,0.075163,22,19,2,1,0,0,0,0,0,0,3,0.009804,3,3,0,0,0,0,0,0,0,0
21,VE 1000 - KRANJ,VO 1001 - JESENICE,18,"KS Sava, Pod gozdom 2, Jesenice",825,259,0.3139,259,246,13,1.0,98,0.398374,88,76,0,1,0,0,9,0,0,2,55,0.223577,46,18,5,2,0,6,0,1,0,14,12,0.04878,10,9,0,0,0,1,0,0,0,0,4,0.01626,4,3,0,0,0,0,1,0,0,0,19,0.077236,17,15,0,0,0,1,0,0,0,1,11,0.044715,7,3,1,0,0,0,2,1,0,0,13,0.052846,8,2,0,1,0,0,0,1,0,4,4,0.01626,3,0,2,0,0,0,1,0,0,0,10,0.04065,6,5,0,0,0,0,0,0,0,1,18,0.073171,17,15,1,1,0,0,0,0,0,0,2,0.00813,0,0,0,0,0,0,0,0,0,0
22,VE 1000 - KRANJ,VO 1001 - JESENICE,19,"OŠ P. Voranca, C. T. Tomšiča 5, Jesenice",387,156,0.4031,156,149,7,1.0,45,0.302013,44,34,0,0,2,6,2,0,0,0,34,0.228188,28,10,2,6,0,3,0,0,2,5,10,0.067114,8,7,0,1,0,0,0,0,0,0,2,0.013423,2,1,0,0,0,0,1,0,0,0,6,0.040268,5,4,0,0,0,0,0,0,1,0,10,0.067114,8,5,0,0,0,0,0,1,1,1,5,0.033557,5,1,1,0,0,0,0,2,0,1,2,0.013423,1,0,0,0,0,0,0,0,1,0,13,0.087248,13,11,0,0,1,0,0,0,0,1,20,0.134228,20,17,1,0,0,0,0,0,2,0,2,0.013423,1,0,1,0,0,0,0,0,0,0
23,VE 1000 - KRANJ,VO 1001 - JESENICE,20,"OŠ P. Voranca, C.T. Tomšiča 5, Jesenice",498,140,0.2811,140,130,10,1.0,53,0.407692,45,38,0,1,1,0,2,1,1,1,23,0.176923,23,8,1,1,0,5,0,0,0,8,10,0.076923,9,6,1,0,0,1,0,1,0,0,3,0.023077,2,2,0,0,0,0,0,0,0,0,5,0.038462,4,4,0,0,0,0,0,0,0,0,3,0.023077,3,3,0,0,0,0,0,0,0,0,10,0.076923,9,2,0,3,0,0,1,0,0,3,1,0.007692,1,1,0,0,0,0,0,0,0,0,11,0.084615,9,5,0,0,1,0,0,0,0,3,11,0.084615,10,8,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
24,VE 1000 - KRANJ,VO 1001 - JESENICE,21,"OŠ P. Stražišarja, Ul. V.Kejžarja 35, Jesenice",442,92,0.2081,92,81,11,1.0,40,0.493827,33,30,0,1,0,0,2,0,0,0,12,0.148148,12,3,1,1,0,4,1,0,0,2,5,0.061728,2,2,0,0,0,0,0,0,0,0,2,0.024691,2,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.024691,0,0,0,0,0,0,0,0,0,0,5,0.061728,5,2,0,0,2,0,0,0,0,1,1,0.012346,0,0,0,0,0,0,0,0,0,0,4,0.049383,2,1,0,0,0,0,0,0,0,1,9,0.111111,6,6,0,0,0,0,0,0,0,0,1,0.012346,1,1,0,0,0,0,0,0,0,0
25,VE 1000 - KRANJ,VO 1001 - JESENICE,22,"Srednja šola, Ul. b. Rupar 2, Jesenice",656,126,0.1921,126,112,14,1.0,47,0.419643,38,34,0,0,1,0,3,0,0,0,24,0.214286,19,7,2,2,2,4,0,0,0,2,7,0.0625,7,7,0,0,0,0,0,0,0,0,1,0.008929,0,0,0,0,0,0,0,0,0,0,3,0.026786,3,3,0,0,0,0,0,0,0,0,2,0.017857,2,2,0,0,0,0,0,0,0,0,4,0.035714,3,2,0,0,0,0,0,0,0,1,2,0.017857,2,2,0,0,0,0,0,0,0,0,8,0.071429,8,6,0,0,0,0,0,0,1,1,9,0.080357,9,8,0,0,0,0,1,0,0,0,5,0.044643,2,2,0,0,0,0,0,0,0,0
26,VE 1000 - KRANJ,VO 1001 - JESENICE,23,"Zavod za šport,sejna soba,Ledarska ul.6A,Jesenice",383,79,0.2063,79,70,9,1.0,21,0.3,17,10,2,0,0,1,4,0,0,0,21,0.3,16,7,2,0,0,3,0,0,0,4,9,0.128571,9,8,0,0,0,0,1,0,0,0,3,0.042857,2,1,0,0,0,0,1,0,0,0,4,0.057143,4,2,0,2,0,0,0,0,0,0,1,0.014286,1,1,0,0,0,0,0,0,0,0,3,0.042857,2,1,0,0,1,0,0,0,0,0,1,0.014286,0,0,0,0,0,0,0,0,0,0,2,0.028571,2,2,0,0,0,0,0,0,0,0,4,0.057143,2,2,0,0,0,0,0,0,0,0,1,0.014286,1,1,0,0,0,0,0,0,0,0
27,VE 1000 - KRANJ,VO 1001 - JESENICE,24,"KS Podmežakla, Mencingerjeva ul.1, Jesenice",739,188,0.2544,188,178,10,1.0,64,0.359551,55,44,2,1,2,1,4,0,1,0,26,0.146067,20,9,1,2,1,4,0,0,0,3,10,0.05618,9,8,0,0,0,0,0,1,0,0,1,0.005618,1,1,0,0,0,0,0,0,0,0,11,0.061798,9,9,0,0,0,0,0,0,0,0,8,0.044944,8,1,0,0,0,0,3,0,1,3,21,0.117978,17,2,0,0,12,0,0,0,0,3,3,0.016854,2,1,0,0,1,0,0,0,0,0,13,0.073034,10,7,0,0,1,0,0,0,0,2,19,0.106742,18,16,0,2,0,0,0,0,0,0,2,0.011236,1,1,0,0,0,0,0,0,0,0
