Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,45,Mereče 6,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,46,Pomožni vaški prostor Podstenje,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,47,Prostori KS Šembije,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,48,Gasilski dom Knežak,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,49,Vaški dom Bač,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2007 - ILIRSKA BISTRICA,50,Gasilski dom  Koritnice,45.5675,14.29056
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,1,Osnovna šola Pivka,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,2,Osnovna šola Pivka,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,3,Osnovna šola Pivka,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,5,Gasilski dom Palčje,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,6,Kulturni dom Juršče,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,7,Gasilski dom Zagorje,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,8,Osnovna šola Šmihel,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,9,O.Š. Dolnja Košana 61,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,10,"Hiša Požar, Čepno 15",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,11,Kontejner na otroškem igrišču Volče,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,12,"Hiša Biščak Anton, Buje",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,13,"Vaška hiša, Suhorje 23a",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,14,"Stara  o.š., Kal 90",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,15,"Gostilna Miranda, Selce",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,16,"Srednja gozda., lesar. in zdrav. šola Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,17,"Avla Inšt. za razis. Krasa ZRC SAZU, Titov trg 2",,
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,19,"Mala dvorana KD Postojna, Gregorčičev drev. 2b, Po",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,20,"Gostilna ""Brne""",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,21,"O.Š. ""A. Globočnika"", Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,22,"O.Š. ""A. Globočnika"", Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,23,"O.Š. ""A. Globočnika"", Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,24,"O.Š.""A. Globočnika"", Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,25,"O.Š.""A. Globočnika"", Postojna",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,27,Dom upokojencev Postojna,45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,28,"Podjetniški inkubator, Veliki otok 44b",45.77435,14.21528
VE 2000 - POSTOJNA,VO 2008 - POSTOJNA,29,Kulturni dom Miroslava Vilharja Planina,45.77435,14.21528
