Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,14,"OŠ Sele Vrhe, Sele 1",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,15,"Klančnik Sele, Sele 21",46.5018073,15.0261755
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,16,"OŠ Podgorje, Podgorje 172",46.4721208,15.087127
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,17,"OŠ Razbor, Zgornji Razbor 8",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,18,"Praprotnik Rihter, Spodnji Razbor 48",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,19,"OŠ Šmiklavž, Vodriž 8",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,20,"PGD Šmartno, Šmartno pri Slov. Gradcu 70",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,21,"PGD Turiška vas, Turiška vas 19B",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,22,"PGD Golavabuka, Tomaška vas 7",46.4795762,15.122718
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,23,"PGD Legen, Legen 126",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,24,"Vornšek Raduše, Raduše 36",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,25,"Vrtec Slovenj Gradec, Maistrova ul. 2A",46.51028,15.08056
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,1,"Občina Črna na Koroškem, Center 101",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,2,"Koroška kmetijska zadruga, Rudarjevo 5a, Črna ",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,3,"Pri Plazniku V Bistri, Bistra 14, Črna na Koroškem",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,4,"OŠ Koprivna, Koprivna 10, Črna na Koroškem",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,5,"Prhanija-Ludranski Vrh, Ludranski vrh 13a, Črna ",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,6,"Helena-Pisarna Vaške Skupnosti, Podpeca 21, Črna",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,7,"TIC Topla, Podpeca 78, Črna na Koroškem",46.54306,14.96917
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,8,"""Pri Juvanu"" Javorje, Javorje 24, Črna na Koroškem",,
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,9,"Knjižnica Žerjav, Žerjav 21, Črna na Koroškem",46.54306,14.96917
