Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 2000 - POSTOJNA,VO 2003 - IZOLA,8,"KS Jagodje - Dobrava, Jagodje 24a",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2003 - IZOLA,9,"Baredi - stara šola, Baredi 20",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2003 - IZOLA,10,"Šared - vaški dom, Šared 27k",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2003 - IZOLA,11,"Cetore - Zadružni dom, Cetore 17a",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2003 - IZOLA,12,"Malija - stara šola, Malija 62",45.5041345,13.6383396
VE 2000 - POSTOJNA,VO 2003 - IZOLA,13,"Korte - ZDD - TD Šparžin, Korte 44",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2003 - IZOLA,14,"Medgeneracijski center Izola, Livade 7a",45.53694,13.66194
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,1,Vrtec Semedela - Slavnik - Nova ulica 2/b,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,2,Vrtec Semedela - Slavnik - Nova ulica 2/b,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,3,Dom KS - Jurčičeva 2 ,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,4,Dom KS - Jurčičeva 2,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,5,OŠ Dušan Bordon - Rozmanova 21a,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,6,OŠ Dušan Bordon - Rozmanova 21a,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,7,OŠ Anton Ukmar - Pot v gaj 2,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,8,OŠ Anton Ukmar - Pot v gaj 2,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,9,OŠ Anton Ukmar - Pot v gaj 2,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,10,Obalni dom upokojencev Koper - Krožna cesta 5,45.54694,13.72944
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,11,Sedež KS Žusterna - Dolga reber 5,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,12,Sedež KS  - Oljčna pot 4,-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,13,"Vrtec Semedela - Prisoje, Oljčna pot 63 ",-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,14,"Vrtec Semedela - Prisoje, Oljčna pot 63",-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,15,"Dnevni center Barčica, Prisoje 1 ",-6.17222,106.39
VE 2000 - POSTOJNA,VO 2004 - KOPER 1,16,"Študentski dom, Prisoje 9",-6.17222,106.39
