Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,18,"Bife Racman, Mrzlo Polje 8a ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,19,"Anton Vresk, Polana 21 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,20,"OŠ Sedraž, Sedraž 21 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,21,"OŠ Zidani Most, Zidani Most 34",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,22,"Gasilski dom, Zidani Most 12 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,23,"Dom kulture, Gledališka pot 2",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,24,"Knjižnica Radeče, Ul. OF 2",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,25,"Prostor društva inv., Titova ul. 107",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,26,"Vrtec Radeče, Kolenov graben 6 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,27,"Ribič Rado, Obrežje 21 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,28,"Gostilna Strnad, Hotemež 6 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,29,"Plaznik Leopold,  Jelovo 7 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,30,"Gasilski dom, Jagnjenica 14 ",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,31,"PGD Svibno, Svibno 18a",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6008 - LAŠKO,32," KS Vrhovo, Vrhovo 43a",46.15463,15.23555
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,1,"GD SOBRAČE, Sobrače 16",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,2,"Pri Kovaču, Graška c. 64",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,3,"OŠ Gradec, Bevkova ul.3",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,4,"Dvorana TNS, Trg na Stavbah 8",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,5,"Občina Litija, Jerebova  ul. 14",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,6,"OŠ Litija, Ul. Mire Pregljeve 3",46.056837,14.8331994
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,7,"ŠD Litija, Ul. Mire Pregljeve 1",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,8,"ZD Litija, Partizanska p. 8a",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,9,"GD Sp. Hotič, Sp. Hotič 26",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,10,"KS Hotič, Zg. Hotič 6",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,11,"OŠ Vače, Vače 24",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,12,"ZDD Jevnica, Jevnica 36",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,13,"OŠ Kresnice, Kresnice 26a",46.1019829,14.7874486
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,14,"OŠ Sava, Sava 21",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,15,"Avla v OŠ Polšnik, Polšnik 25c",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,16,"Verbajs Jože in Klara, Mamolj 20a",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,17,"DK Konjšica, Konjšica - del 14",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,18,"GD Breg pri Litiji, Tenetiše 2",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,19,"GD Zg. Jablanica, Zg. Jablanica 1",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,20,"KD Šmartno, Za povrtmi 4",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,21,"GD Zavrstnik, Zavrstnik 26",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,22,"GD Štangarske Poljane, Štang. Poljane 1a",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,23,"Dom Tisje, Črni potok 13",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,24,"GD Javorje, Javorje 14a",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,25,"GD Velika Kostrevnica, Velika Kostrevnica 38",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,26,"GD Liberga, Liberga 10",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,27,"Dom KS Ribče, Ribče 14",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,28,"OŠ Primskovo, Gradišče 28",45.9812541,14.9144164
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,29,"TIC-bivša pošta, Dole pri Litiji 8a",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,30,"DK Gradišče, Gradišče-K. o. Št. Lovrenc 10",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,31,"OŠ Gabrovka, Gabrovka 30",46.000421,14.988113
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,32,"GD Tihaboj, Tihaboj 32",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,33,"Resnik D. - st. hiša, Moravče pri Gabrovki 16",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,34,"DK Velika Štanga, Velika Štanga 9",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,35,"Černe Franc, Gozd Reka 1",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,36,"Sp. Log-brunarica pri igrišču, Sp. Log 16",46.05861,14.8225
VE 6000 - NOVO MESTO,VO 6009 - LITIJA,37,"OŠ Šmartno pri Litiji, Pungrt 9",46.0422137,14.8439838
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,1,"KNJIŽNICA ANTONA SOVRETA , Trg Franca Kozarja 7",46.14611,15.08139
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,2,"DRUŠTVO UPOKOJENCEV HRASTNIK, N.A. Kaple 6a",46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,3,GALERIJA DELAVSKEGA DOMA HRASTNIK,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,4,OSNOVNA ŠOLA NARODNEGA HEROJA RAJKA HRASTNIK,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,5,OSNOVNA ŠOLA NARODNEGA HEROJA RAJKA HRASTNIK,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,6,GLASBENA ŠOLA HRASTNIK,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,7,"ZB ZA VREDNOTE NOB HRASTNIK, Cesta 1. maja 52",46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,8,VEČNAMENSKI OBJEKT PODKRAJ 91 A,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,9,"OŠ NH RAJKA HRASTNIK, PODRUŽNICA DOL PRI HRASTNIK",46.14611,15.08139
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,10,"OŠ NH RAJKA HRASTNIK, PODRUŽNICA DOL PRI HRASTNIKU",46.14611,15.08139
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,11,prostori PLANINSKEGA DOMA NA KALU,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,12,"prostori KRAJEVNE SKUPNOSTI MARNO, MARNO 44 A",46.14611,15.08139
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,13,BIVŠA OSNOVNA ŠOLA TURJE,46.155,15.05333
VE 6000 - NOVO MESTO,VO 6010 - HRASTNIK-TRBOVLJE,14,KRAJEVNA SKUPNOST KOVK,46.155,15.05333
