Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 7000 - MARIBOR,VO 7004 - RUŠE,1,"DK Bistrica ob Dravi, Ulica 27. decembra 2",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,3,"Gostilna Koper, Log 84",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,5,"Občina Lovrenc, Spodnji trg 8",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,7,"OŠ Lovrenc, Šolska ul. 6",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,8,"PC Lovrenc, Gornji trg 62",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,10,"Pošta Činžat, Činžat 28",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,11,"DK Bezena, Bezena 17",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,12,"LD Lobnica, Lobnica 20 c",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,14,"JZ RAST Ruše, Mariborska c. 31",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,16,"Knjižnica J.G. Ruše, Falska c. 18",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,17,"GD Slemen, Sp. Slemen 27",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,18,"KZ Zadružnik, Sp.Selnica 5",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,19,"OŠ Selnica, Mariborska c.30",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,20,"Gostilna Hojnik, Janževa gora 28",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,21,"OŠ Gradišče, Gradišče na Kozjaku 39",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,22,"DLO Duh, Sv. Duh na Ostr. vrhu 47",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,23,"GD Smolnik, Gasilska ul. 7",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,24,"DK Smolnik, Glazerjeva ul. 29",46.53944,15.51583
VE 7000 - MARIBOR,VO 7004 - RUŠE,26,"Gostilna Drozg, Fala 18",46.53944,15.51583
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,1,"OŠ Reka Pohorje, Hočko Pohorje 1",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,2,"Hotel Tisa, Hočko Pohorje 40",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,3,"Vrtec Borisa Pečeta, enota Bresternica, Na Gaj 4",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,5,"Šolska zgradba, Šober 1",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,6,"OŠ R. Robiča, Limbuška c. 62",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,8,"Vrtec Studenci, enota Pekre, Bezjakova ul. 2",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,9,"Vrtec Studenci, enota Pekre, Bezjakova ul. 2",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,10,"KD Kamnica, Vrbanska c. 97",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,11,"KD Kamnica, Vrbanska c. 97",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,13,"Center za sluh in govor MB,Vinarska ul. 6",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,14,"OŠ P. Voranca MB, Gosposvetska c. 10",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,15,"OŠ P. Voranca MB, Gosposvetska c. 10",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,18,"GD Fram,Turnerjeva ul. 105",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,20,"Vaški dom Požeg, Požeg 17",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,21,"Vaški dom Morje, Priolova c. 54",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,22,"Vaški dom Loka, Loka pri Framu 13",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,23,"Vaški dom Kopivnik, Kopivnik 4 a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,24,"Vaški dom Ranče, Ranče 174",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,25,"Vaški dom Planica, Planica 17c",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,26,"OŠ Rače, Grajski trg 1",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,27,"OŠ Rače, Grajski trg 1",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,28,"GD Podova, Podova 26",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,29,"GD Gorica, Sp. Gorica 55a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,31,"OŠ R. Robiča, Limbuška c. 62",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,32,"KD Zg. Polskava, Mladinska ul. 12",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,34,"LD Polskava, Bukovec 2",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,35,"Kalan Olga, Ogljenšak 10",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,37,"KS Sp. Polskava, Sp. Polskava 270",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,38,"MD Pokoše, Pokoše 25d",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,39,"Društvo KKS Pragersko, Kolodvorska ul. 9",46.55472,15.64667
VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,40,"Varga Cirila, Šarhova ul. 14",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,1,"OŠ M. Konšak, Prekmurska ul. 67",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,2,"MČ Tezno, Panonska ul. 12",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,3,"MČ Tezno, Panonska ul. 12",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,4,"KS Marjeta, Marjeta 57a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,5,"GD Trniče, Trniče 30",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,6,"ŠD Loka Rošnja, Loka 23a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,7,"KD Rošnja, Rošnja 40a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,8,"GD Zlatoličje, Zlatoličje 10",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,9,"ZP Starše, Starše 78c",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,10,"KS Prepolje, Prepolje 62",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,11,"OŠ Slivnica, Mariborska c. 4",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,12,"OŠ Slivnica, Mariborska c. 4",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,13,"AMD Orehova vas, Orehova c. 26",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,14,"KC Hotinja vas, Hotinjska c. 127",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,15,"Knjižnica Hoče, Sršakova ul. 2",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,16,"KD Hoče, Pohorska c. 15",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,17,"FKBV Pivola, Pivola 10",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,18,"VeGeC Rogoza, Rogoška c. 60",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,19,"VO Bohova, Bohova 2a",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,20,"KD Hoče, Pohorska c. 15",46.55472,15.64667
VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,21,"KS Dravski Dvor, Kidričeva c. 9",46.55472,15.64667
