Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,42,Kuželj 24a - GD,46.2389,14.3556
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4001 - KOČEVJE,47,Osilnica 11b - Kulturno turis. center Peter Klepec,46.2389,14.3556
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,1,"GASILSKI DOM Retje, Retje 55a, Loški Potok",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,2,"Večnamenski objekt Hrib, Hrib 19a, Loški Potok",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,3,"Gostilna ""Pri Kapcu"", Travnik 74, Loški Potok",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,4,"Gasilski dom Mali Log, Mali Log 9",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,5,"Dom krajanov, Podpreska 3a, Draga",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,6,"Gasilski dom Trava, Trava 14, Draga",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,7,"Gasilski dom Novi Kot, Draga",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,8,"Glasbena šola, Kolodvorska ul. 10, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,9,"Športni center Ribnica, Majnikova 2, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,10,"ROKODELSKI CENTER (A) C. na Ugar 6, Ribnica",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,11,"OŠ Ribnica, Šolska ul. 2, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,12,"ROKODELSKI CENTER (B), C. na Ugar 6, Ribnica",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,14,"Gostilna pri Andoljšku,Hrovača 30, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,15,"Gasilski dom, Goriča vas 68a, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,16,"Gasilski dom, Nemška vas 22, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,17,"Gasilski dom, Otavice 5, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,18,"Gasilski dom, Lipovec 43, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,19,"GASILSKI DOM, Prigorica 38, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,20,"GASILSKI DOM, Lončarska ul. 66, Dolenja vas",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,21,"OŠ Dolenja vas, Šolska ul. 9, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,22,"Gasilski dom, Rakitnica 6a, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,23,"Gasilski dom, Grčarice 3, Dolenja vas",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,24,"Gasilski dom, Jurjevica 37 a, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,25,"Gostišče Makšar, Breže 18a,Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,27,"DOM DRUŠTVA VETER, Breg 17, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,28,"Gasilski dom, Dolenji Lazi 2a, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,29,"GOSTIŠČE VRBA, Žlebič 15a, 1310 Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,30,"OŠ Sušje, Sušje 2, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,31,"Gasilski dom, Sajevec, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,32,"Gasilski dom, Bukovica 12,Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,33,"Šola Velike Poljane, Velike Poljane 45, Ortnek",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,34,"GOSTILNA MATJAK, Ortnek 2, 1316 Ortnek",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,35,"Gasilski dom, Sveti Gregor 17, Ortnek",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,36,"A MI GO, d.o.o., Vinice 8, Sodražica",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,37,"Gasilski dom, Zapotok 2, Ribnica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,38,"Pri JOŽETU LUŠINU, Lipovšica 1, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,39,"Gasilski dom, Zamostec 8a, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,40,"OŠ Sodražica, CNO 10, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,41,"Gasilski dom, Trg 25. maja 5, Sodražica",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,42,"Gasilski dom, Žimarice 76, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,43,"Pri Mirku Oražmu, Globel 8, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,44,"PRI MIHAELU ŠEGI, Podklanec 22, 1317 Sodražica",45.73861,14.7275
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,45,"TŠD Gora, Petrinci 10a, Sodražica",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,46,"Jakličev dom, Videm 34, Videm Dobrepolje",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,47,"Gasilski dom, Hočevje 19, Krka",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,48,"Vaški prostor, Predstruge 60, Videm Dobrepolje",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,49,"Gasilski dom, Kompolje 60, Videm Dobrepolje",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,50,"PRIZMA PONIKVE, Ponikve 76, Videm Dobrepolje",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4002 - RIBNICA-DOBREPOLJE,51,"OŠ Struge, Lipa 16, Struge",45.80444,14.74833
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,1,"DD Grosuplje I., Taborska c. 1",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,2,"DD Grosuplje II., Taborska c. 1",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,3,"OŠ Louisa Adamiča I, Tovarniška c. 14",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,4,"OŠ Brinje, Ljubljanska c. 40a",45.962327,14.6576587
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,5,"DO Grosuplje, Ob Grosupeljščici 1b",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,6,"GD Mala Ilova Gora, Mala Ilova Gora 21",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,7,"GD Veliko Mlačevo, Veliko Mlačevo 6a",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,8,"GD Polica, Polica 41",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,9,"DD Račna, Velika Račna 24b",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,10,"ZDD SPODNJA SLIVNICA, Spodnja Slivnica 16",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,11,"KS Škocjan, Škocjan 20",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,12,"GD Ponova vas, Ponova vas 27",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,13,"OŠ Št. Jurij, Št. Jurij 14",45.9251139,14.622802
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,14,"Podružnična šola Žalna, Žalna 1",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,15,"GD Luče, Luče 22a",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,16,"OŠ Šmarje-Sap I., Ljubljanska c. 49",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,17,"OŠ Šmarje-Sap II., Ljubljanska c. 49",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,18,"OŠ Šmarje-Sap III., Ljubljanska c. 49",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,61,"OŠ Louisa Adamiča II, Tovarniška c. 14",45.95556,14.65889
VE 4000 - LJUBLJANA BEŽIGRAD,VO 4003 - GROSUPLJE,62,"OŠ Polica, Polica 200",45.9775716,14.6967228
