Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 5000 - CELJE,VO 5005 - ŽALEC 2,17,"GD Sv. Lovrenc, Sv. Lovrenc 25",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,18,"PD Marija Reka, Marija Reka 35",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,19,"GD Trnava, Trnava 9",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,20,"Dom kulture Braslovče I, Braslovče 2a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,21,"GD Parižlje, Parižlje 13",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,22,"GD Dobrovlje, Dobrovlje 8a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,23,"DK Gomilsko, Gomilsko 22a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,24,"ŠD Šmatevž, Šmatevž 29b",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,25,"GD Grajska vas, Grajska vas 15",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,26,"KD Letuš, Letuš 67a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,27,"DK Tabor, Tabor 25",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,28,"GD Kapla, Kapla 45a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,29,"GD Loke, Loke 21",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,30,"KD Vransko, Vransko 134",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,31,"GD Tešova, Tešova 14b",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,32,"GD Ločica, Ločica pri Vranskem 49",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,33," Kamp Podgrad, Prapreče 30, 3305 Vransko",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,34,"Alojz Ferme, Limovce 3",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,35,"GD Prekopa, Prekopa 9",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,36,"DK Čeplje, Čeplje 13b",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,37,"Dom kulture Braslovče II, Braslovče 2a",46.25151,15.16482
VE 5000 - CELJE,VO 5005 - ŽALEC 2,38,"OŠ Griže II, Griže 1a",46.25151,15.16482
VE 5000 - CELJE,VO 5006 - MOZIRJE,1,"KD Bočna, Bočna, Bočna 63",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,2,"Galerija Štekl, Gornji Grad, Attemsov trg 2",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,3,"KD Šmiklavž, Nova Štifta, Šmiklavž 3",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,4,"OŠ Ljubno, Ljubno ob Savinji, Cesta v Rastke 10",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,5,"GD Radmirje, Radmirje 43",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,6,"GD Okonina, Okonina 21",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,7,"OŠ Luče, Luče 77",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,8,"Gostilna Struge, Raduha 1",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,9,"Gostilna Polanšek, Podvolovljek 35",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,10,"Center Rinka, Sejna soba, Solčava 29",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,11,"OŠ Mozirje, Mozirje, Šolska ul. 23",46.3351268,14.9558333
VE 5000 - CELJE,VO 5006 - MOZIRJE,12,"Kmetija Levc, Loke pri Mozirju 19",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,13,"Upravni center Mozirje, Mozirje, Šmihelska c. 2",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,14,"Šola Lepa Njiva, Lepa Njiva 87",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,15,"Šola Šmihel, Šmihel nad Mozirjem 28",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,16,"Kmetija Žagar, Dobrovlje pri Mozirju 17",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,17,"Medgeneracijski center, Rečica ob Savinji 61",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,18,"Gostilna Markelj, Spodnja Rečica 63",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,19,"Tehnično pregledni center A.M. Miklavc, Nizka 21",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,20,"GD Spodnje Pobrežje, Sp. Pobrežje 2",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,21,"GD Lačja vas, Lačja vas 8",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,22,"Šola Šmartno ob Dreti, Šmartno ob Dreti 27",46.33944,14.96333
VE 5000 - CELJE,VO 5006 - MOZIRJE,23,"DK Nazarje, Nazarje, Savinjska c. 2",46.33944,14.96333
VE 5000 - CELJE,VO 5007 - VELENJE 1,1,"DK Bevče, Bevče 24",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,2,"OŠ Cirkovce, Škalske Cirkovce 11",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,3,"DK Paka, Paka pri Velenju 68",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,4,"DK Šentilj, Arnače 1",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,5,"GD Škale, Škale 85",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,7,"Sejna dvorana MO Velenje, Titov trg 1",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,8,"Prostori MČ LBZ, Cesta F. Foita 2",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,10,"DK Konovo, Konovska c. 21",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,11,"Selo, PE Jakopec, Kosovelova 16",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,12,"Stara vas - Dom KS Stara vas, Koroška 40b",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,13,"OŠ Gorica I, Goriška c. 48",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,14,"OŠ Gorica II, Goriška c. 48",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,15,"KS Gorica, Goriška c. 46",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,17,"DK Šmartno, Šmarska c. 24 a",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,18,"Prostor MČ LBV I, Kardeljev trg 7",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,20,"Prostor MČ LBV II, Kardeljev trg 5",46.35917,15.11028
VE 5000 - CELJE,VO 5007 - VELENJE 1,21,"OŠ Šalek, Šalek 87",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,1,"OŠ Bele Vode, Bele Vode 18a",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,2,"GD Gaberke, Gaberke 100",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,3,"GD Paška vas, Paška vas 9b",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,4,"KD Gorenje, Gorenje 2",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,5,"DKS Lokovica, Lokovica 144",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,6,"OŠ Plešivec, Plešivec 32",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,7,"Avto Korelc, Podkraj pri Velenju 10r",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,8,"KS Kavče, Kavče 15",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,10,"ND REKS, Ravne 195",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,11,"KS Skorno-Florjan, Skorno pri Š. 55a",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,12,"Gostišče Acman, Skorno pri Š. 62a",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,13,"KD Šmartno ob Paki, Šmartno ob P. 69",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,14,"MC Šmartno ob Paki, Šmartno ob P. 13",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,15,"OŠ Bratov Letonja, Šmartno ob P. 117",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,16,"OŠ Šoštanj I., Koroška c. 7",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,17,"OŠ Šoštanj II., Koroška c. 7",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,18,"DK Topolšica, Topolšica 81a",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,19,"Lajšanka, Topolšica 199e",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,20,"OŠ MPT I., Kidričeva c. 21",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,21,"OŠ MPT II., Kidričeva c. 21",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,22,"Prostori MČ DB I., Kersnikova 1",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,23,"Prostori MČ DB II, Kersnikova 1",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,24,"Telovadnica OŠ  Pesje, Ul. Pohorskega b. 12",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,25,"Vila Bianca, Stari trg 3",46.35917,15.11028
VE 5000 - CELJE,VO 5008 - VELENJE 2,26,"VD Zavodnje, Zavodnje 27a",46.35917,15.11028
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,1,"PGD Dovže, Dovže 50",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,2,"PC Lopan, Šolska c. 55",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,3,"KD Šentilj, Šentilj pod Turjakom 45",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,4,"OŠ Završe, Završe 55",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,5,"ŠD Dolič, Gornji Dolič 42A",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,6,"OŠ Dolič, Srednji Dolič 4",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,7,"Bivši MKC, Celjska c. 22",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,8,"DU Slovenj Gradec, Šolska ul. 10",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,9,"VDC Slovenj Gradec, Prešernova ul. 3B",46.5144741,15.0841175
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,10,"Prva OŠ, Šercerjeva ul. 7",46.504351,15.0781447
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,11,"KD Stari Trg, Stari trg 32",46.51028,15.08056
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,12,"OŠ Pameče, Pameče 134",46.5288176,15.082857
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,13,"Gradišče Prošt, Gradišče 38",46.51028,15.08056
