Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 1000 - KRANJ,VO 1004 - KRANJ 1,9,"Vodovodni stolp III,OŠ S.Jenka,Ul.XXXI.divizije7a",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,10,"Vodovodni stolp II,OŠ S.Jenka,Ul.XXXI.divizije 7a",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,11,"Vodovodni stolp I,OŠ S.Jenka,Ul. XXXI.divizije 7a",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,12,"Kokrica II, Kulturni dom Kokrica, C. na Brdo 30",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,13,"Kokrica I, Kulturni dom Kokrica, C. na Brdo 30",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,14,"Predoslje, Kulturni dom, Predoslje 34",46.23887,14.35561
VE 1000 - KRANJ,VO 1004 - KRANJ 1,16,"Britof, Gasilski dom, Britof 316",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,1,"Huje II,OŠ Jakob Aljaž, Ul.Tončka Dežmana 1,Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,2,"Huje I, OŠ Stane Žagar, C. 1.maja 10 a, Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,3,"Planina II,OŠ Stane Žagar, C. 1. maja 10 a, Kranj",,
VE 1000 - KRANJ,VO 1005 - KRANJ 2,4,"Planina I, OŠ Stane Žagar, C. 1. maja 10 a, Kranj",,
VE 1000 - KRANJ,VO 1005 - KRANJ 2,5,"Zlato polje I,OŠ F.Prešeren, Kidričeva c.49,Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,6,"Zlato Polje II,OŠ F.Prešeren,Kidričeva c.49,Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,7,"Struževo, Dom KS, Struževo 14, Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,8,"Gorenja Sava, SSC, Gorenjesavska c.35 a, Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,9,"Stražišče I,Šmartinski dom,Škofjeloška c.18,Kranj",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,10,"Stražišče II,Šmartinski dom,Škofjeloška c.18,Kr.",46.23887,14.35561
VE 1000 - KRANJ,VO 1005 - KRANJ 2,11,"Orehek I, Osnovna šola, Zasavska c. 53 a, Kranj",46.23887,14.35561
