Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,54,"Večnamenski objekt, Lokovec 205a",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,55,"Center kulturne dediščine, Lokovec 82",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,56,"Bivša OŠ, Lokve 30",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,57,"Sedež KS, Osek 46f",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,58,"Šola glasbe in umetnosti Ozlinka, Ozeljan 49b",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,59,"Vrtec Prvačina, Prvačina 48a",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,60,"Župnišče Ravnica, Ravnica 12",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,61,"OŠ Renče, Trg 31",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,62,"OŠ Renče, Trg 31",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,63,"Kulturni dom, Šempas 29",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2009 - NOVA GORICA 1,64,"Sedež KS, Trnovo 37",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,1,OŠ Bukovica - Bukovica 44,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,2,"KS Kromberk-Loke, Ul. Vinka Vodopivca 90",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,3,Kmetijsko gozdarski zavod  - Pri hrastu 18,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,4,"Goriška knjižnica Franceta Bevka,Trg E.Kardelja 4",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,5,"Mestna občina NG-sejna dvorana, Trg E. Kardelja 1",,
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,6,OŠ Kozara - Kidričeva ul. 35,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,7,"OŠ Frana Erjavca, Kidričeva ul. 36",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,8,"OŠ Milojke Štrukelj, Delpinova ul. 7",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,9,"Zveza kulturnih društev, Ul. Gradnikove br. 25",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,10,"Mestna občina NG-Sejna dvorana, Trg E. Kardelja 1",,
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,11,OŠ Ledine - Cankarjeva ul. 23,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,12,VDC Nova Gorica - Sedejeva ul. 10,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,13,OŠ Ledine - Cankarjeva ul. 23,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,14,MIC - Cankarjeva ul. 8a,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,15,MIC - Cankarjeva ul. 8a,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,16,"Bivši maloobmejni prehod, Erjavčeva ul. 53",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,17,KS Nova Gorica - Erjavčeva ul. 4,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,18,Srednja ekonomska in trgovska šola- Erjavčeva 8,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,19,"Srednja ekonomska in trgovska šola, Erjavčeva 8",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,20,"MEGATERM, Cesta 25. junija 1g",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,21,"VDC - Želva, Ajševica 42, R. Dolina",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,22,"Univerza v Novi Gorici, Vipavska c. 13, R. Dolina",,
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,23,Kulturni dom Stara Gora - Stara Gora 14,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,24,"KS Solkan, Trg Jožeta Srebrniča 7",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,25,OŠ Solkan - Šolska ul. 25,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,26,"Vrtec Julke Pavletič, Ulica L.Slokarja 8",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,27,"OŠ Solkan, Šolska ul. 25",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,28,Center starejših Šempeter-C. prekomorskih br. 62a,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,29,"Občinska uprava-Coroninijev dvorec,Trg I. Roba 3a",,
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,30,"OŠ Ivana Roba, Ul. Andreja Gabrščka 1",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,31,"Ulica Ivana Suliča 12/a, Šempeter",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,32,OŠ Vogrsko - Vogrsko 99,45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,33,"MC Vrtojba, Ulica 9. septembra 72",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,34,"OŠ Vrtojba, Ulica 9. septembra 132a",45.95604,13.64837
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,1,"OŠ Danila Lokarja Ajdovščina, Cesta 5. maja 15",45.8913915,13.902661
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,2,"Stavba občine Ajdovščina, Cesta 5. maja 6a",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,3,"Prostori PGD Ajdovščina, Tovarniška cesta 3g",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,4,"Otroški vrtec Ob Hublju, Ob Hublju 1, Ajdovščina",45.889185,13.9065772
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,5,"Dom krajanov Ajdovščina, Prešernova ulica 26",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,6,"Osnovna šola Šturje, Bevkova ul. 22, Ajdovščina",45.8845038,13.9133786
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,7,"Otroški vrtec Ribnik, Pot v Žapuže 14, Ajdovščina",45.8836669,13.9170856
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,8,"Dom krajanov Žapuže, Žapuže 10",45.8815563,13.920007
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,9,"Dom krajanov Dolga Poljana, Dolga Poljana 17",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,10,"Stara šola Budanje, Budanje 37",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,11,"Dvorana Edmunda Čibeja, Lokavec 126a",45.9026769,13.8828757
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,12,"Dom krajanov Predmeja, Predmeja 93a ",45.9444323,13.8878345
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,13,"Dom krajanov Otlica, Otlica 47",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,14,"Taborniški dom na Kovku, Kovk 13",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,15,"Osnovna šola Col, Col 35",45.8805891,14.0014993
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,16,"Osnovna šola v Podkraju, Podkraj 9",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,17,"Dom krajanov Stomaž, Stomaž 36",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,18,"Prostori KS Skrilje, Skrilje 39",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,19,"Dom krajanov Cesta, Cesta 94a",45.8868593,13.8626711
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,20,"Dom krajanov Vipavski Križ, Vipavski Križ 8",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,21,"Dom krajanov Plače, Plače 27 a",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,22,"Martinova dvorana v Gaberjah, Gaberje 37",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,23,"Gasilski dom Šmarje, Šmarje 48a",45.847411,13.8507866
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,24,"Večnamenski prostor na Ustjah, Ustje 18",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,25,"Dom krajanov Planina, Planina 58",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,26,"Dom krajanov Velike Žablje, Velike Žablje 88a",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,27,"Dom krajanov Dobravlje, Dobravlje 34a",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,28,"Učni center Brje, Brje 53",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,29,"Dom krajanov Kamnje- Potoče, Kamnje 61",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,30,"Osnovna šola v Vrtovinu, Vrtovin 74",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,31,"Dom krajanov Gojače - Malovše, Gojače 48",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,32,"Dom krajanov Selo, Selo 39a",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,33,"Stavba v športnem parku Batuje, Batuje 38b",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,34,"Osnovna šola v Črničah, Črniče 27",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,35,"Enota Lavričeve knjižnice Vipava,Beblerjeva ul.17",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,36,"Avla Kulturnega doma Vipava, Glavni trg 15, Vipava",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,37,"OŠ Draga Bajca Vipava, Vinarska c. 4, Vipava",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,38,"Osnovna šola v Vrhpolju, Vrhpolje 41",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,39,"Kulturni dom Gradišče, Gradišče pri Vipavi 35b",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,40,"Prostori krajevne skupnosti Slap, Slap 58",45.88601,13.90946
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,41,"Krajevna skupnost Lože (stara šola), Lože 53",45.88601,13.90946
