Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,20,"Zadružni dom Log nad Škofjo Loko, Log nad Šk.L.31",,
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,21,"Šola Gabrk, Gabrk 1, Škofja Loka",46.16551,14.30626
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,22,"Prostori Pri Kajbitu, Zminec 5, Škofja Loka",46.16551,14.30626
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,23,"Krajevna skupnost Lenart, Sv. Lenart 21, Selca",46.22444,14.20556
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,24,"Osnovna šola Bukovščica, Bukovščica 4, Selca",46.22444,14.20556
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,25,"Osnovna šola Bukovica, Bukovica 20, Selca",46.22444,14.20556
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,1,"RUŽV TODRAŽ - nova stavba, Todraž 22, Gorenja vas",46.10722,14.14806
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,2,"Sokolski dom GORENJA VAS-mala dvorana,Poljan.c.87",,
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,3,"Gasilski dom HOTAVLJE, Hotavlje 112, Gorenja vas",46.10722,14.14806
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,4,"Osnovna šola LESKOVICA, Leskovica 1, Gorenja vas",46.10722,14.14806
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,5,"Osnovna šola JAVORJE,Javorje 6,Poljane nad Šk. L.",,
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,6,"Kulturni dom LUČINE, Lučine 11a, Gorenja vas",46.10722,14.14806
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,7,"Gasilski dom TREBIJA, Trebija 4, Gorenja vas",46.10722,14.14806
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,8,"Stavba ob župnišču v STARI OSELICI,St.Oselica 33",,
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,9,"KD Poljane, Poljane nad Škofjo Loko 77, Poljane",46.12099,14.18622
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,10,"Demšar Slavko, Dolenje Brdo 7, Poljane nad Šk.L.",,
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,11,"Šola MALENSKI VRH, Malenski Vrh 14,Poljane",46.12099,14.18622
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,12,"Kulturna dvorana SOVODENJ, Sovodenj 23, Sovodenj",46.08639,14.04361
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,13,"Etnografski muzej DAVČA, Davča 25 a, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,14,"Objekt na športnem igrišcu,Dolenja vas 127,Selca ",46.22444,14.20556
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,15,"Osnovna šola DRAŽGOŠE, Dražgoše 35, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,16,"Gasilski dom RUDNO, Rudno 5, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,17,"Osnovna šola SELCA, Selca 95, Selca",46.22444,14.20556
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,18,"Berce Mirko, Lajše 12, Selca",46.22444,14.20556
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,19,"Krajevna skupnost SORICA,Spodnja Sorica 16,Sorica",46.21889,14.03028
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,20,"Kulturni dom ŽELEZNIKI, Trnje 39, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,21,"Osnovna šola ŽELEZNIKI, Otoki 13, Železniki",46.2240457,14.1642425
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,22,"Restavracija LUŠINA, Češnjica 54, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,23,"Kulturni dom ZALI LOG, Zali Log 46 a, Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,24,"Objekt pri šoli v PODLONKU,Podlonk 11,Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,25,"Osnovna šola MARTINJ VRH,Martinj Vrh 21,Železniki",46.21999,14.14159
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,26,"OŠ Žiri-večnamenski prostor, Jobstova c. 22, Žiri",46.04222,14.10722
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,27,"Družbeni dom Partizan ŽIRI, Loška c. 17, Žiri",46.04222,14.10722
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,28,"Zadružni dom ŽIRI,avla dvorane,Trg svobode 6,Žiri",46.04222,14.10722
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,29,"Trgovina na SELU, Selo 2, Žiri",46.04222,14.10722
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,30,"Gasilski dom BREKOVICE, Brekovice 14, Žiri",46.0178839,14.1238559
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,31,"Gasilski dom RAČEVA, Račeva 41, Žiri",46.04222,14.10722
VE 1000 - KRANJ,VO 1009 - ŠKOFJA LOKA 2,32,"Gasilski dom DOBRAČEVA, Loška c. 64, Žiri",46.0559745,14.1109839
VE 1000 - KRANJ,VO 1010 - KAMNIK,1,"Krajevni dom Motnik, Motnik 33, Motnik",46.21528,14.89111
VE 1000 - KRANJ,VO 1010 - KAMNIK,2,"KD Špitalič, Špitalič 32A, Motnik",46.21528,14.89111
VE 1000 - KRANJ,VO 1010 - KAMNIK,3,"KD Laze, Laze 4A, Laze v Tuhinju",46.21944,14.76111
VE 1000 - KRANJ,VO 1010 - KAMNIK,4,"KD Šmartno, Šmartno v Tuhinju 27, Laze v Tuhinju",46.21944,14.76111
VE 1000 - KRANJ,VO 1010 - KAMNIK,5,"KS Pšajnovica, Mali Rakitovec 15, Blagovica",46.17694,14.80722
VE 1000 - KRANJ,VO 1010 - KAMNIK,6,"GD Srednja vas, Srednja vas 23, Kamnik",46.22587,14.61207
VE 1000 - KRANJ,VO 1010 - KAMNIK,7,"PŠ Sela pri Kamniku,OŠ Šmartno, Šmartno 27A, Laze",46.34157,15.1332
VE 1000 - KRANJ,VO 1010 - KAMNIK,8,"OŠ F. Albrehta, PŠ Nevlje, Nevlje 18, Kamnik",46.22587,14.61207
VE 1000 - KRANJ,VO 1010 - KAMNIK,10,"OŠ F. Albrehta,PŠ Vranja Peč,Vranja Peč 3, Kamnik",46.22587,14.61207
VE 1000 - KRANJ,VO 1010 - KAMNIK,11,"KS Godič, Godič 73A, Stahovica",46.27683,14.61719
VE 1000 - KRANJ,VO 1010 - KAMNIK,13,"OŠ Stranje, PŠ Gozd, Krivčevo 2, Stahovica",46.27683,14.61719
VE 1000 - KRANJ,VO 1010 - KAMNIK,15,"OŠ Stranje, Zg. Stranje 22, Stahovica",46.2573476,14.6029063
VE 1000 - KRANJ,VO 1010 - KAMNIK,16,"ŠKD Mekinje, Cankarjeva c. 37, Kamnik",46.22587,14.61207
VE 1000 - KRANJ,VO 1010 - KAMNIK,17,"OŠ F. Albrehta, PŠ Tunjice, Tunjice 22, Kamnik",46.22587,14.61207
VE 1000 - KRANJ,VO 1010 - KAMNIK,18,"OŠ M. Vere, Ljubljanska c. 16A, Kamnik",46.22587,14.61207
