Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 8000 - PTUJ,VO 8011 - PTUJ 3,29,"GD Jablane, Spodnje Jablane 20a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,30,"GD Starošince, Starošince 13a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,31,"GD Šikole, Šikole 25",46.405,15.70306
VE 8000 - PTUJ,VO 8011 - PTUJ 3,32,"VD Stražgonjca, Stražgonjca bš",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,33,"GD Majšperk, Majšperk 32a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,36,"GD Majšperk-Breg, Breg 4",46.4,14.13333
VE 8000 - PTUJ,VO 8011 - PTUJ 3,37,"GD Medvedce, Medvedce 19a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,38,"DKG Ptujska Gora, Ptujska Gora 82b",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,39,"ŠD Podlože, Podlože 49",46.361,15.7464
VE 8000 - PTUJ,VO 8011 - PTUJ 3,43,"Bedenik Aleš, Doklece 7a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,44,"DK Stoperce, Stoperce 13b",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,45,"OŠ Žetale, Čermožiše 45b",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,46,"Bar Dobrinček, Dobrina 17",46.28333,15.8
VE 8000 - PTUJ,VO 8011 - PTUJ 3,47,"Železnik Jurij, Kočice 1",46.30078,15.79152
VE 8000 - PTUJ,VO 8011 - PTUJ 3,48,"Krušič Anton, Kočice 43a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,49,"Potočnik Janez, Nadole 50",46.28764,15.76728
VE 8000 - PTUJ,VO 8011 - PTUJ 3,50,"VD Žetale, Žetale 1",46.27356,15.82658
VE 8000 - PTUJ,VO 8011 - PTUJ 3,51,"DK Dolena, Bolečka vas 3c",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,53,"KD Sela, Sela 31b",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,54,"TD Klopotec, Zgornji Leskovec 10c",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,55,"Mlakar Slavko, Belavšek 36",46.32622,15.95084
VE 8000 - PTUJ,VO 8011 - PTUJ 3,57,"Habjanič Jakob, Repišče bš",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,59,"Fric Edvard, Skorišnjak 25",46.31483,15.95314
VE 8000 - PTUJ,VO 8011 - PTUJ 3,62,"Cafuta Andrej, Velika Varnica 53",46.3,15.93333
VE 8000 - PTUJ,VO 8011 - PTUJ 3,63,"VD Lancova vas, Lancova vas 44a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,64,"VS Majski Vrh, Majski Vrh 50",46.3531,15.88772
VE 8000 - PTUJ,VO 8011 - PTUJ 3,66,"DV Pobrežje, Pobrežje 104a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,67,"Poslančeceva domačija, Vareja 12",46.35891,15.92606
VE 8000 - PTUJ,VO 8011 - PTUJ 3,68,"KS Tržec, Tržec 47",46.36556,15.87194
VE 8000 - PTUJ,VO 8011 - PTUJ 3,69,"Občina Videm, Videm pri Ptuju 54",46.3686017,15.9030168
VE 8000 - PTUJ,VO 8011 - PTUJ 3,70,"VKTC Podlehnik, Podlehnik 9",46.33528,15.88
VE 8000 - PTUJ,VO 8011 - PTUJ 3,71,"Arnuš Franc, Podlehnik 80a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,72,"Murko Jožef, Gorca 11",46.342,15.85203
VE 8000 - PTUJ,VO 8011 - PTUJ 3,73,"Vaupotič Jože, Jablovec 21",46.32121,15.8542
VE 8000 - PTUJ,VO 8011 - PTUJ 3,74,"Pastoralni dom Rodni Vrh, Rodni Vrh bš",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,75,"Gostilna Maučič Miran, Zakl 31",46.3225,15.87556
VE 8000 - PTUJ,VO 8011 - PTUJ 3,76,"Tertinek Dominika, Zakl 13 a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,77,"Sardinšek Valerija, Strajna 28 ",46.30738,15.83598
VE 8000 - PTUJ,VO 8011 - PTUJ 3,78,"Brodnjak Ivana, Kozminci 25a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,79,"Vaupotič Drago, Stanošina 27",46.30357,15.86195
VE 8000 - PTUJ,VO 8011 - PTUJ 3,80,"Jelen Janko, Zgornje Gruškovje 56",46.28583,15.86083
VE 8000 - PTUJ,VO 8011 - PTUJ 3,81,"Pernek Sabina, Ložina 8a",,
VE 8000 - PTUJ,VO 8011 - PTUJ 3,83,"Štrucl Marjana, Spodnje Gruškovje 18",46.33091,15.90075
VE 8000 - PTUJ,VO 8011 - PTUJ 3,84,"GD Zavrč, Goričak 1",46.36539,16.06523
VE 8000 - PTUJ,VO 8011 - PTUJ 3,85,"Gostilna Težak, Turški Vrh 51",46.35543,16.05759
VE 8000 - PTUJ,VO 8011 - PTUJ 3,86,"Hrnčič Darinka, Turški Vrh 75",46.35543,16.05759
VE 8000 - PTUJ,VO 8011 - PTUJ 3,87,"Vuzem Ivan, Hrastovec 129",46.37472,16.03722
