Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,16,"OŠ Griblje, Griblje 38, 8332 Gradac",45.6167,15.25
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,17,"Lokve Bar Nina Bela, Lokve 9a, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,18,"GD Petrova vas, Mihelja vas 4, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,19,"KS Sinji Vrh, Sinji Vrh 1a, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,20,"GD Radenci, G. Radenci 7a,8242 Stari trg ob Kolpi",45.49359,15.07719
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,21,"OŠ Stari trg ob Kolpi, Stari trg ob Kolpi 7",45.4931018,15.0769055
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,22,"OŠ Zagozdac, Zagozdac 9, 8342 Stari trg ob Kolpi",45.4936,15.0772
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,23,"GD Rodine, Rodine 14a, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,24,"GD Otovec, Otovec 4a, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,25,"GD Mavrlen, Mavrlen 2a, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,26,"GD Tribuče, Tribuče 34a, 8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,27,"Desinec pri S. Sedlarju, Desinec 1a,8340 Črnomelj",45.5711,15.1889
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,28,"GD Hrast pri Vinici, H. pri Vinici 18,8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,29,"GD Preloka, Preloka 17, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,30,"Stara Lipa pri Tomec J., S. Lipa 1a, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,31,"DK Vinica, Vinica 44, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,32,"GD Zilje, Zilje 37, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,33,"GD Bojanci, Bojanci 1, 8344 Vinica",45.4601,15.254
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,34,"DK Božakovo, Božakovo 24, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,35,"GD Krivoglavice, Krivoglavice 10, 8332 Gradac",45.6167,15.25
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,36,"GD Drašiči, Drašiči 35, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,37,"GD Grabrovec, Grabrovec 3b, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,38,"GD Gradac, Gradac 142, 8332 Gradac",45.6167,15.25
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,39,"KS Jugorje, Jugorje pri Metliki 5a, 8331 Suhor",45.5296,14.8708
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,40,"GD Dolnja Lokvica, Do. Lokvica 2a, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,41,"MC Metlika, CBE 43, 8330  Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,42,"GD Metlika, Črnomaljska c. 3, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,43,"Metlika STATUS doo, Ul.Bel.odreda 19, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,44,"OV Metlika, Župančičeva c. 1 , 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,45,"OOZ Metlika, Partizanski trg 5, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,46,"GD Podzemelj, Podzemelj 16b, 8332 Gradac",45.6167,15.25
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,47,"GD Krasinec, Krasinec 3b, 8332 Gradac",45.6167,15.25
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,48,"OŠ Radovica, Radovica 23, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,49,"GD Rosalnice, Rosalnice 80, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,50,"GD Slamna vas, Slamna vas 8a, 8330 Metlika",45.6472,15.3142
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,51,"GD D. Suhor pri Metliki, D. Suhor pri Metliki 25",,
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,52,"GD Črmošnjice, Črmošnjice 24, 8333 Semič",45.6712397,15.1022695
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,53,"GD Cerovec pri Črešnjevcu,Cerov. pri Črešnjevcu 4",,
