Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 1000 - KRANJ,VO 1006 - KRANJ 3,17,"Tenetiše, Dom druž. pol. org., Tenetiše 80"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,18,"Trstenik, Dom krajevne skupnosti, Trstenik 8 a"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,19,"Duplje, Gasilski dom Duplje, Zgornje Duplje 8"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,20,"Naklo I, Dom Janeza Filipiča, Kranjska c.1, Naklo"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,21,"Naklo II, Večnamenski objekt Naklo, Stara c. 61  "
VE 1000 - KRANJ,VO 1006 - KRANJ 3,22,"Podbrezje, Kulturni dom, Podbrezje 147"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,23,"Bašelj, Brunarica TD Bašelj"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,24,"Kokra, Osnovna šola, Kokra 23"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,25,"Preddvor, Večnam. INFO center, Dvorski trg 3"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,26,"Tupaliče, Hotel Oskar Zaplata, Tupaliče 32"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,27,"Zgornja Bela, Dom krajanov, Zgornja Bela 67"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,28,"Luže, Gasilski dom, Luže 27"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,29,"Olševek, Gasilsko društvo Olševek, Olševek 18    "
VE 1000 - KRANJ,VO 1006 - KRANJ 3,30,"Prebačevo, Gasilski dom, Prebačevo 63"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,31,"Srednja vas, Gasilski dom, Srednja vas pri Š. 68"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,32,"Šenčur I, OŠ Šenčur, Pipanova c.43, Šenčur"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,33,"Šenčur II, OŠ Šenčur, Pipanova c. 43, Šenčur"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,34,"Visoko, Dom krajanov, Visoko 67"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,35,"Voglje, Dom vaščanov Voglje, Na vasi 21, Voglje"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,36,"Voklo, Športno kulturni dom, Voklo 28"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,37,"Trboje, Dom krajanov, Trboje 39"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,38,"Sp. Jezersko, Gostilna Kanonir, Sp. Jezersko 5"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,39,"Zg. Jezersko, Korotan, Zgornje Jezersko 57"
VE 1000 - KRANJ,VO 1006 - KRANJ 3,40,"Hotemaže, Vaški gasilski dom, Hotemaže 80"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,1,"Bistrica I, OŠ Bistrica, Begunjska c. 2, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,2,"Bistrica II, OŠ Bistrica, Begunjska c. 2, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,3,"Brezje, Dom krajanov, Brezje pri Tržiču 55, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,4,"Jelendol, Dom krajanov, Jelendol 8, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,5,"Kovor, Krajevna skupnost, Glavna cesta 24, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,6,"Križe, OŠ Križe, C. Kokrškega odreda 16, Križe"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,7,"Leše, Gasilski dom Leše, Leše 3, Tržič "
VE 1000 - KRANJ,VO 1007 - TRŽIČ,8,"Lom pod Storž., Dom krajanov, Lom pod Storžičem 56"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,9,"Podljubelj, Dom krajanov, Podljubelj 242, Tržič "
VE 1000 - KRANJ,VO 1007 - TRŽIČ,10,"Pristava, Fundacija V. Drakslerja, Pristavška 16"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,11,"Ravne, KS Ravne, Pot na Zali Rovt 3, Tržič"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,12,"Sebenje, Dom krajanov, Sebenje 43, Križe"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,13,"Senično, Krajevna skupnost, Senično 30, Križe   "
VE 1000 - KRANJ,VO 1007 - TRŽIČ,14,"Tržič I,Galerija Atrij Občine Tržič,Trg svobode18"
VE 1000 - KRANJ,VO 1007 - TRŽIČ,15,"Tržič II, Društvo upokojencev Tržič,Trg svobode18"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,1,"Krajevna skupnost Godešič, Godešič 100, Šk. Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,2,"Gasilski dom Virmaše, Virmaše 14, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,3,"Kulturni dom Sv. Duh, Sv. Duh 10, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,4,"OŠ Škofja Loka-Mesto, Šolska ulica 1, Šk. Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,5,"Prostori Društva upokojencev,Partizanska c.1,Š.L."
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,6,"Zdravstveni dom Šk. Loka, Stara cesta 10, Šk.Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,7,"Osnovna šola Reteče, Reteče 43, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,8,"OŠ Cvetko Golar I., Frankovo naselje 51, Šk. Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,9,"OŠ Cvetko Golar II., Frankovo naselje 51,Šk.Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,10,"OŠ Cvetko Golar III., Frankovo naselje 51,Šk.Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,11,"Gasilski dom Gosteče, Gosteče 10, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,12,"OŠ Ivana Groharja, Podlubnik 1, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,13,"Kapela Puštalskega gradu, Puštal 21, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,14,"Puštalski grad, Puštal 21, Škofja Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,15,"Trgovina kmečki stroji, Sv. Barbara 23, Šk. Loka"
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,16,"Krajevna skupnost Podlubnik,Podlubnik 139, Šk. L."
VE 1000 - KRANJ,VO 1008 - ŠKOFJA LOKA 1,18,"Tržnica Škofja Loka, Partizanska cesta 1, Šk.Loka"
