Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,45,"Prostori društva za šport Žabljek, Žabljek b.š."
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,46,"Košič Anton, Križni Vrh 96"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,47,"Občina Poljčane, Bistriška c. 65"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,48,"Dom Dr. Jožeta Potrča Poljčane, Potrčeva ul. 1"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,49,"DK Poljčane, Bistriška c. 91"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,50,"OŠ Sp. Poljčane, Dravinjska c. 26"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,51,"KUD Andreja Stefancioza, Studenice 52"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,52,"OŠ Anice Černejeve Makole, Makole 24"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,54,"Koren Branko, Ložnica 28"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,57,"Vrabič Gabrijel, Varoš 34"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,58,"Mihael Vantur, Pečke 28a, 2321 Makole"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,59,"Berglez Jožef, Mostečno 4"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,60,"ŠD Stopno, Stopno b.š."
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,61,"Skledar Štefka, Štatenberg 66a"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,62,"Športna dvorana Milenij, Ul. Poh. bataljona 19"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,63,"Občina Oplotnica - KTC, Goriška c. 4"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,64,"Trgovina Jurič Leopold, Čadram 48"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,65,"Dečar Marjan, Koritno 7"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,66,"Milena Kokol, Božje 15, 2317 Oplotnica"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,67,"Pišotek Janez, Ugovec 5a"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,68,"Rakovnik Anton, Malahorna 7"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,71,"Večnamenska dvorana Prihova, Prihova b.š."
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,73,"KS Kebelj, Kebelj 26a"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,74,"Smogavc Marija, Kot na Pohorju 30"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,75,"Fridrih Mihael, Kot na Pohorju 9"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,76,"Ribič Janez, Modrič 24"
VE 7000 - MARIBOR,VO 7002 - SLOVENSKA BISTRICA,77,"Podgrajšek Jože, Zlakova 12"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,1,"Dom krajanov Bezina, Strtenik 12a, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,2,"Dom krajanov v Gaju, Vešenik 7c, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,3,"ZZ Vertačnik,Dobrava pri Konjicah 3b,Slov.Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,4,"Pisarna KS Konjiška vas, K. vas 6a, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,5,"Dom krajanov Polene, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,6,"PROSTORI TD STOLPNIK NA ŠPORTNEM IGRIŠČU, SOJEK"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,7,"OŠ Špitalič, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,8,"GOSTIŠČE ULIPI, ZEČE 35, SLOV. KONJICE"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,9,"Dom krajanov Draža vas, D. vas 38a, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,10,"Dom krajanov Žiče, Žiče 20, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,11,"Dom krajanov Jernej, Sv. Jernej 19, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,12,"Čonč Neža, Ličenca 30, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,13,"Dom krajanov Zbelovo, Zbelovo 30a, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,14,"Dom krajanov, Sp. Grušovje 30, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,15,"Dom krajanov Tepanje, Tepanje 23, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,16,"DVORANA KONJIČANKA, STARI TRG 41, SLOV. KONJICE"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,17,"OŠ Pod goro, Šolska ul. 3, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,18,"Kulturni dom, Mestni trg 4, Slov. Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,20,"OŠ ob Dravinji I.,Ul.Dušana Jereba 1,Slov.Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,22,"OŠ ob Dravinji II,Ul.Dušana Jereba 1,Slov.Konjice"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,23,"Osnovna šola Loče I., Šolska ul. 5, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,24,"Osnovna šola Loče II., Šolska ul. 5, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,25,"Hiša dediščine, Mlače 25a, Loče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,27,"Občina Vitanje, Grajski trg 1, Vitanje"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,28,"Kušar Zdenko, Stenica 44, Vitanje"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,29,"Hrovat Milan, Hudinja 23, Vitanje"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,30,"Brodej Jože, Brezen 55, Vitanje"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,31,"NAVRŠNIK ALENKA, PAKA 42, VITANJE"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,32,"Center Noordung, Na vasi 18, Vitanje"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,33,"Zeleni apartma, Loška gora pri Zrečah 39, Zreče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,34,"VEČGENERACIJSKI CENTER ZREČE,C. NA ROGLO 13B,ZREČE"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,35,"PROSTORI BIVŠE BANKE ZREČE, C. NA ROGLO 13B, ZREČE"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,37,"Osnovna šola Zreče, Šolska c. 3, Zreče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,39,"CŠOD GORENJE, GORENJE PRI ZREČAH 19"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,40,"Dom krajanov Resnik, Resnik 18, Zreče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,41,"Taborniški dom, Skomarje 32, Zreče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,42,"Dom krajanov Stranice, Stranice 37, Zreče"
VE 7000 - MARIBOR,VO 7003 - SLOVENSKE KONJICE,43,"Dom krajanov Dobrovlje, Dobrava 78, Zreče"
