Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 2000 - POSTOJNA,VO 2010 - NOVA GORICA 2,34,"OŠ Vrtojba, Ulica 9. septembra 132a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,1,"OŠ Danila Lokarja Ajdovščina, Cesta 5. maja 15"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,2,"Stavba občine Ajdovščina, Cesta 5. maja 6a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,3,"Prostori PGD Ajdovščina, Tovarniška cesta 3g"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,4,"Otroški vrtec Ob Hublju, Ob Hublju 1, Ajdovščina"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,5,"Dom krajanov Ajdovščina, Prešernova ulica 26"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,6,"Osnovna šola Šturje, Bevkova ul. 22, Ajdovščina"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,7,"Otroški vrtec Ribnik, Pot v Žapuže 14, Ajdovščina"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,8,"Dom krajanov Žapuže, Žapuže 10"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,9,"Dom krajanov Dolga Poljana, Dolga Poljana 17"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,10,"Stara šola Budanje, Budanje 37"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,11,"Dvorana Edmunda Čibeja, Lokavec 126a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,12,"Dom krajanov Predmeja, Predmeja 93a "
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,13,"Dom krajanov Otlica, Otlica 47"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,14,"Taborniški dom na Kovku, Kovk 13"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,15,"Osnovna šola Col, Col 35"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,16,"Osnovna šola v Podkraju, Podkraj 9"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,17,"Dom krajanov Stomaž, Stomaž 36"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,18,"Prostori KS Skrilje, Skrilje 39"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,19,"Dom krajanov Cesta, Cesta 94a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,20,"Dom krajanov Vipavski Križ, Vipavski Križ 8"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,21,"Dom krajanov Plače, Plače 27 a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,22,"Martinova dvorana v Gaberjah, Gaberje 37"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,23,"Gasilski dom Šmarje, Šmarje 48a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,24,"Večnamenski prostor na Ustjah, Ustje 18"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,25,"Dom krajanov Planina, Planina 58"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,26,"Dom krajanov Velike Žablje, Velike Žablje 88a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,27,"Dom krajanov Dobravlje, Dobravlje 34a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,28,"Učni center Brje, Brje 53"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,29,"Dom krajanov Kamnje- Potoče, Kamnje 61"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,30,"Osnovna šola v Vrtovinu, Vrtovin 74"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,31,"Dom krajanov Gojače - Malovše, Gojače 48"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,32,"Dom krajanov Selo, Selo 39a"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,33,"Stavba v športnem parku Batuje, Batuje 38b"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,34,"Osnovna šola v Črničah, Črniče 27"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,35,"Enota Lavričeve knjižnice Vipava,Beblerjeva ul.17"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,36,"Avla Kulturnega doma Vipava, Glavni trg 15, Vipava"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,37,"OŠ Draga Bajca Vipava, Vinarska c. 4, Vipava"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,38,"Osnovna šola v Vrhpolju, Vrhpolje 41"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,39,"Kulturni dom Gradišče, Gradišče pri Vipavi 35b"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,40,"Prostori krajevne skupnosti Slap, Slap 58"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,41,"Krajevna skupnost Lože (stara šola), Lože 53"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,42,"Krajevna skupnost Erzelj (stara šola), Erzelj 17"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,43,"Prostori krajevne skupnosti Goče, Goče 34"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,44,"Kulturni dom Podraga, Podraga 7"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,45,"Kulturni dom Janka Premrla - Vojka, Podnanos 71"
VE 2000 - POSTOJNA,VO 2011 - AJDOVŠČINA,46,"Krajevna skupnost Lozice (stara šola), Lozice 34"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,1,"Občina Cerknica, C. 4. maja 53, Cerknica"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,2,"UE Cerknica, C. 4. maja 24, Cerknica"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,3,"OŠ Notranjski odred Cerknica, C. 4. maja 92"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,4,"GD Dolenja vas, Dolenja vas 54"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,5,"GD Dolenje Jezero, Dolenje Jezero 50b"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,6,"OŠ J. Krajca Rakek, Partizanska c. 28, Rakek"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,7,"Krajevni urad Rakek, Trg padlih borcev 2, Rakek"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,8,"GD Unec, Unec 14"
VE 3000 - LJUBLJANA CENTER,VO 3001 - LOGATEC,9,"GD Ivanje selo, Ivanje selo 6"
