Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 5000 - CELJE,VO 5002 - CELJE 1,58,"Društveni prostori v KD Dobrna,Dobrna 1/a,Dobrna"
VE 5000 - CELJE,VO 5002 - CELJE 1,59,"KD Dobrna, Dobrna 1/a, Dobrna"
VE 5000 - CELJE,VO 5002 - CELJE 1,64,"OŠ Dobrna, Dobrna 1, Dobrna"
VE 5000 - CELJE,VO 5003 - CELJE 2,2,"Sedež KS, Velika dvorana, Teharska cesta 2a,Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,4,"Franc Draksler, Tremerje 13, Tremerje"
VE 5000 - CELJE,VO 5003 - CELJE 2,7,"Župnija Celje, Sv. Cecilija, Breg 18, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,8,"Dom krajanov, Zagrad 90, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,10,"III.OŠ Celje - telovadnica, Vodnikova  4, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,11,"III.OŠ Celje - telovadnica, Vodnikova 4, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,14,"Rdeči križ, OZ Celje, Delavska ulica 21, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,15,"Don Boskov center, Don Boskov trg 1, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,16,"Sedež KS Medlog, Babno 3a, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,17,"Plava laguna, Ljubljanska  cesta 58, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,18,"Zarja Trnovlje, Kulturniška ulica 4, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,19,"KS Trnovlje pri Celju, Trnoveljska  82, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,21,"Dijaški dom, Ljubljanska cesta 21, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,23,"AMZS d.d., PE Celje,  Ljubljanska cesta 35, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,25,"Šolski center Celje, Pot na Lavo 22, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,26,"Družbeni prostori, Ul.V.prekomor.brigade 4, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,27,"I.OŠ Celje, Disloc.enota, Kosovelova 14, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,28,"Vrtec Zarja, Enota Ringa raja, Nušičeva 2c, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,31,"Sedež MČ, Ulica bratov Vošnjakov 1, Celje"
VE 5000 - CELJE,VO 5003 - CELJE 2,32,"Sedež MČ, Ulica bratov Vošnjakov 1, Celje"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,1,"Dom KS Vinska Gora, Vinska Gora 31b"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,2,"POŠ Trje, Galicija 18e"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,3,"PGD Velika Pirešica, Pernovo 16"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,4,"POŠ Ponikva, Ponikva pri Žalcu 17"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,5,"Prostori KS Gotovlje, Gotovlje 40"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,6,"OŠ Šempeter Volišče I, Šolska 2, Šempeter v S.d."
VE 5000 - CELJE,VO 5004 - ŽALEC 1,7,"OŠ Šempeter, Volišče II, Šolska 2, Šempeter v S.d"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,8,"Tavčar Alojz, Zg. Grušovlje 18"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,9,Dom Podeželskega društva Grče
VE 5000 - CELJE,VO 5004 - ŽALEC 1,10,"Šola Polzela, Volišče I, Šolska ul. 3, Polzela"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,11,"Šola Polzela, Volišče II, Šolska ul. 3, Polzela"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,12,"Šola Polzela, Volišče III, Šolska ul. 3, Polzela"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,13,"Avtohiša Kos, Ločiška c. 10, Polzela"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,14,"DK Andraž, Andraž nad Polzelo 36"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,15,"Savinov salon Žalec, Šlandrov trg 25,  Žalec"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,16,"Knjižnica Žalec - volišče I, Aškerčeva 9a, Žalec"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,17,"Knjižnica Žalec - volišče II, Aškerčeva 9a, Žalec"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,18,"GD Ložnica, Ložnica pri Žalcu 24"
VE 5000 - CELJE,VO 5004 - ŽALEC 1,19,"DK Vrbje, Vrbje 68"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,1,"OŠ Liboje, Liboje 122"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,2,"KS Liboje, Kasaze 110"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,3,"OŠ Petrovče, Petrovče 32"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,4,"GD Arja vas, Arja vas 62a"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,5,"DK Mala Pirešica, Mala Pirešica bš"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,6,"GD Drešinja vas, Drešinja vas 4a"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,7,"Vrtec Levec, Levec 46a"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,8,"OŠ Griže I, Griže 1a"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,9,"GD Zabukovica, Zabukovica 59b"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,10,"Vrtec Pongrac, Pongrac 95b"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,11,"Dom kulture Šešče, Šešče pri Preboldu 51"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,12,"GD Matke, Matke 76a"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,13,"OŠ Prebold, Graščinska c. 7, Prebold"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,14,"DC Marof (Režajeva domačija), Dolenja vas 47"
VE 5000 - CELJE,VO 5005 - ŽALEC 2,15,"GD Latkova vas, Latkova vas 41 "
VE 5000 - CELJE,VO 5005 - ŽALEC 2,16,"GD Kaplja vas, Kaplja vas 55"
