Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 8000 - PTUJ,VO 8011 - PTUJ 3,33,"GD Majšperk, Majšperk 32a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,36,"GD Majšperk-Breg, Breg 4"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,37,"GD Medvedce, Medvedce 19a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,38,"DKG Ptujska Gora, Ptujska Gora 82b"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,39,"ŠD Podlože, Podlože 49"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,43,"Bedenik Aleš, Doklece 7a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,44,"DK Stoperce, Stoperce 13b"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,45,"OŠ Žetale, Čermožiše 45b"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,46,"Bar Dobrinček, Dobrina 17"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,47,"Železnik Jurij, Kočice 1"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,48,"Krušič Anton, Kočice 43a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,49,"Potočnik Janez, Nadole 50"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,50,"VD Žetale, Žetale 1"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,51,"DK Dolena, Bolečka vas 3c"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,53,"KD Sela, Sela 31b"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,54,"TD Klopotec, Zgornji Leskovec 10c"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,55,"Mlakar Slavko, Belavšek 36"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,57,"Habjanič Jakob, Repišče bš"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,59,"Fric Edvard, Skorišnjak 25"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,62,"Cafuta Andrej, Velika Varnica 53"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,63,"VD Lancova vas, Lancova vas 44a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,64,"VS Majski Vrh, Majski Vrh 50"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,66,"DV Pobrežje, Pobrežje 104a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,67,"Poslančeceva domačija, Vareja 12"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,68,"KS Tržec, Tržec 47"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,69,"Občina Videm, Videm pri Ptuju 54"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,70,"VKTC Podlehnik, Podlehnik 9"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,71,"Arnuš Franc, Podlehnik 80a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,72,"Murko Jožef, Gorca 11"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,73,"Vaupotič Jože, Jablovec 21"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,74,"Pastoralni dom Rodni Vrh, Rodni Vrh bš"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,75,"Gostilna Maučič Miran, Zakl 31"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,76,"Tertinek Dominika, Zakl 13 a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,77,"Sardinšek Valerija, Strajna 28 "
VE 8000 - PTUJ,VO 8011 - PTUJ 3,78,"Brodnjak Ivana, Kozminci 25a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,79,"Vaupotič Drago, Stanošina 27"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,80,"Jelen Janko, Zgornje Gruškovje 56"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,81,"Pernek Sabina, Ložina 8a"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,83,"Štrucl Marjana, Spodnje Gruškovje 18"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,84,"GD Zavrč, Goričak 1"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,85,"Gostilna Težak, Turški Vrh 51"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,86,"Hrnčič Darinka, Turški Vrh 75"
VE 8000 - PTUJ,VO 8011 - PTUJ 3,87,"Vuzem Ivan, Hrastovec 129"
