Volilna enota,Volilni okraj,ID Volišča,Volišče
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,31,"Družbeni dom Prevalje 4, Trg 2a, Prevalje"
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,32,"Poljana - Bistro kocka, Poljana 20a, Prevalje"
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,33,"OŠ Šentanel, Šentanel 13, Prevalje"
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,34,"OŠ Leše, Leše 68a, Prevalje"
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,35,"OŠ Holmec, Dolga brda 37a, Prevalje"
VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,36,"Gasilski dom Kotlje, Kotlje 4a, Kotlje"
VE 5000 - CELJE,VO 5011 - RADLJE,1,"Občina Dravograd, Trg 4. julija 7, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,2,"OŠ Dravograd, Trg 4. julija 64, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,3,"UE Dravograd, Meža 10, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,4,"FURS urad Dravograd, Mariborska c. 3, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,5,"Vrtec Robindvor, Robindvor 60, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,6,"Športni park Vič, Vič, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,7,"Podružnična šola Ojstrica, Ojstrica 27, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,8,"Jamnik Otiški Vrh, Otiški Vrh 56, Šentjanž pri Dr"
VE 5000 - CELJE,VO 5011 - RADLJE,9,"Župnišče Šempeter, Otiški Vrh 92, Šentjanž pri Dr"
VE 5000 - CELJE,VO 5011 - RADLJE,10,"OŠ Šentjanž pri Dravogradu, Šentjanž 88"
VE 5000 - CELJE,VO 5011 - RADLJE,11,"Podružnična šola Trbonje, Trbonje 26, Trbonje"
VE 5000 - CELJE,VO 5011 - RADLJE,12,"Bičivnek, Libeliče bš, Libeliče"
VE 5000 - CELJE,VO 5011 - RADLJE,13,"GD Črneče, Črneče 145, Dravograd"
VE 5000 - CELJE,VO 5011 - RADLJE,14,"Dvorana Kienhofen, Glavni trg 17, Muta"
VE 5000 - CELJE,VO 5011 - RADLJE,15,"Godbeni dom Muta, Livarska ul. 4, Muta"
VE 5000 - CELJE,VO 5011 - RADLJE,16,"Dvorana Gortina, Gortina 71, Muta"
VE 5000 - CELJE,VO 5011 - RADLJE,17,"Glasbeni dom Bistriški jarek, Pernice 10a, Muta"
VE 5000 - CELJE,VO 5011 - RADLJE,18,"KD Podvelka, Podvelka 55, Podvelka"
VE 5000 - CELJE,VO 5011 - RADLJE,19,"OŠ Brezno-Podvelka, Brezno 78, Podvelka"
VE 5000 - CELJE,VO 5011 - RADLJE,20,"Dvorana Ožbalt, Ožbalt 3, Ožbalt"
VE 5000 - CELJE,VO 5011 - RADLJE,21,"Podružnična šola Kapla, Sp. Kapla 2, Kapla"
VE 5000 - CELJE,VO 5011 - RADLJE,22,"Podružnična šola Lehen, Lehen na Poh. 49, Podvelka"
VE 5000 - CELJE,VO 5011 - RADLJE,23,"OŠ Ribnica na Pohorju, Ribnica na Poh. 29"
VE 5000 - CELJE,VO 5011 - RADLJE,24,"KD Josipdol, Josipdol 29, Ribnica na Pohorju"
VE 5000 - CELJE,VO 5011 - RADLJE,25,"ZD Radlje ob Dravi, Mariborska c. 37"
VE 5000 - CELJE,VO 5011 - RADLJE,26,"DRU Radlje ob Dravi, Mariborska c. 26"
VE 5000 - CELJE,VO 5011 - RADLJE,27,"OŠ Radlje ob Dravi, Koroška c. 17, Radlje ob Dravi"
VE 5000 - CELJE,VO 5011 - RADLJE,28,"Ribiški dom Radlje ob Dravi, Zg. Vižinga 1"
VE 5000 - CELJE,VO 5011 - RADLJE,29,"Bar Vas, Vas 32, Radlje ob Dravi"
VE 5000 - CELJE,VO 5011 - RADLJE,30,"KS Sv. Anton na Pohorju, Sv. Anton na Poh. 59"
VE 5000 - CELJE,VO 5011 - RADLJE,31,"VD Vuhred, Vuhred 1, Vuhred"
VE 5000 - CELJE,VO 5011 - RADLJE,32,"Dvorana KS Remšnik, Remšnik 5, Podvelka"
VE 5000 - CELJE,VO 5011 - RADLJE,33,"OŠ Vuzenica, Mladinska ul. 3, Vuzenica"
VE 5000 - CELJE,VO 5011 - RADLJE,34,"Kulturno upravni center, Sejmarska ul. 2, Vuzenica"
VE 5000 - CELJE,VO 5011 - RADLJE,35,"Društveni prostori Sv. Vid, Sv. Vid bš, Vuzenica"
VE 5000 - CELJE,VO 5011 - RADLJE,36,"DK Sv. Primož na Pohorju, Sv.Primož na Poh. 22"
VE 5000 - CELJE,VO 5011 - RADLJE,37,"Gostišče Prodnar, Sv. Primož na Poh. 1, Vuzenica"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,1,"OŠ Loka, Kidričeva ul. 18, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,2,"ŠDNŠ Bela krajina, Pri stadionu 2, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,3,"Črnomelj trgovina NINA,Prečna ul.4, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,4,"OŠ M. Jarca, Ul. O. Župančiča 8, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,5,"DO Črnomelj, Ulica 21.oktobra 10, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,6,"OV Čardak, Čardak 1, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,7,"GD Vranoviči, Vranoviči 17, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,8,"KD Adlešiči, Adlešiči 13a, 8341 Adlešiči"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,9,"GD Žuniči, Žuniči 1a, 8341 Adlešiči"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,10,"GD Butoraj, Butoraj 29, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,11,"GD Dobliče, Dobliče 22, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,12,"Picerija PRI DELIČU, Kanižarica 15a, 8340 Črnomelj"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,13,"KD Dragatuš, Dragatuš 19a, 8343 Dragatuš"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,14,"GD Tanča Gora, Tanča Gora 17b, 8343 Dragatuš"
VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,15,"M.Nerajec pri J.Panjanu,M.Nerajec 10,8343 Dragatuš"
